time,density,nonezero,
134,0.4,0.375,
135,0.4,0.42,
136,0.4,0.43,
137,0.4,0.37,
138,0.4,0.37,
139,0.4,0.505,
140,0.4,0.355,
141,0.4,0.37,
142,0.4,0.425,
143,0.4,0.39,
144,0.4,0.42,
145,0.4,0.315,
146,0.4,0.345,
147,0.4,0.415,
148,0.4,0.405,
149,0.4,0.38,
150,0.4,0.375,
151,0.4,0.375,
152,0.4,0.425,
153,0.4,0.32,
154,0.4,0.365,
155,0.4,0.365,
156,0.4,0.39,
157,0.4,0.44,
158,0.4,0.345,
159,0.4,0.35,
160,0.4,0.335,
161,0.4,0.42,
162,0.4,0.42,
163,0.4,0.365,
164,0.4,0.42,
165,0.4,0.435,
166,0.4,0.415,
167,0.4,0.395,
168,0.4,0.425,
169,0.4,0.415,
170,0.4,0.33,
171,0.4,0.335,
172,0.4,0.445,
173,0.4,0.35,
174,0.4,0.4,
175,0.4,0.38,
176,0.4,0.395,
177,0.4,0.4,
178,0.4,0.37,
179,0.4,0.465,
180,0.4,0.445,
181,0.4,0.37,
182,0.4,0.39,
183,0.4,0.395,
184,0.4,0.36,
185,0.4,0.39,
186,0.4,0.44,
187,0.4,0.375,
188,0.4,0.38,
189,0.4,0.465,
190,0.4,0.42,
191,0.4,0.465,
192,0.4,0.455,
193,0.4,0.4,
194,0.4,0.4,
195,0.4,0.435,
196,0.4,0.385,
197,0.4,0.455,
198,0.4,0.395,
199,0.4,0.455,
200,0.4,0.455,
201,0.4,0.405,
1,0.5,0.46,
2,0.5,0.485,
3,0.5,0.52,
4,0.5,0.515,
5,0.5,0.47,
6,0.5,0.595,
7,0.5,0.46,
8,0.5,0.525,
9,0.5,0.48,
10,0.5,0.515,
11,0.5,0.5,
12,0.5,0.55,
13,0.5,0.53,
14,0.5,0.525,
15,0.5,0.53,
16,0.5,0.53,
17,0.5,0.505,
18,0.5,0.525,
19,0.5,0.47,
20,0.5,0.595,
21,0.5,0.45,
22,0.5,0.445,
23,0.5,0.525,
24,0.5,0.52,
25,0.5,0.58,
26,0.5,0.445,
27,0.5,0.53,
28,0.5,0.465,
29,0.5,0.55,
30,0.5,0.495,
31,0.5,0.445,
32,0.5,0.505,
33,0.5,0.56,
34,0.5,0.49,
35,0.5,0.5,
36,0.5,0.47,
37,0.5,0.5,
38,0.5,0.475,
39,0.5,0.515,
40,0.5,0.475,
41,0.5,0.545,
42,0.5,0.47,
43,0.5,0.515,
44,0.5,0.49,
45,0.5,0.405,
46,0.5,0.515,
47,0.5,0.515,
48,0.5,0.51,
49,0.5,0.495,
50,0.5,0.44,
51,0.5,0.555,
52,0.5,0.56,
53,0.5,0.5,
54,0.5,0.54,
55,0.5,0.56,
56,0.5,0.5,
57,0.5,0.6,
58,0.5,0.465,
59,0.5,0.485,
60,0.5,0.505,
61,0.5,0.525,
62,0.5,0.545,
63,0.5,0.445,
64,0.5,0.495,
65,0.5,0.505,
66,0.5,0.495,
67,0.5,0.49,
68,0.5,0.495,
69,0.5,0.505,
70,0.5,0.495,
71,0.5,0.535,
72,0.5,0.505,
73,0.5,0.46,
74,0.5,0.56,
75,0.5,0.47,
76,0.5,0.465,
77,0.5,0.535,
78,0.5,0.545,
79,0.5,0.52,
80,0.5,0.45,
81,0.5,0.495,
82,0.5,0.45,
83,0.5,0.535,
84,0.5,0.57,
85,0.5,0.525,
86,0.5,0.465,
87,0.5,0.475,
88,0.5,0.485,
89,0.5,0.455,
90,0.5,0.505,
91,0.5,0.495,
92,0.5,0.475,
93,0.5,0.55,
94,0.5,0.495,
95,0.5,0.53,
96,0.5,0.455,
97,0.5,0.5,
98,0.5,0.505,
99,0.5,0.53,
100,0.5,0.57,
101,0.5,0.495,
102,0.5,0.555,
103,0.5,0.52,
104,0.5,0.47,
105,0.5,0.52,
106,0.5,0.51,
107,0.5,0.46,
108,0.5,0.495,
109,0.5,0.475,
110,0.5,0.475,
111,0.5,0.475,
112,0.5,0.485,
113,0.5,0.505,
114,0.5,0.45,
115,0.5,0.53,
116,0.5,0.435,
117,0.5,0.6,
118,0.5,0.545,
119,0.5,0.495,
120,0.5,0.495,
121,0.5,0.44,
122,0.5,0.5,
123,0.5,0.45,
124,0.5,0.585,
125,0.5,0.47,
126,0.5,0.49,
127,0.5,0.55,
128,0.5,0.55,
129,0.5,0.52,
130,0.5,0.445,
131,0.5,0.525,
132,0.5,0.53,
133,0.5,0.475,
134,0.5,0.46,
135,0.5,0.515,
136,0.5,0.485,
137,0.5,0.53,
138,0.5,0.555,
139,0.5,0.485,
140,0.5,0.445,
141,0.5,0.53,
142,0.5,0.52,
143,0.5,0.46,
144,0.5,0.49,
145,0.5,0.53,
146,0.5,0.6,
147,0.5,0.465,
148,0.5,0.535,
149,0.5,0.53,
150,0.5,0.47,
151,0.5,0.555,
152,0.5,0.5,
153,0.5,0.535,
154,0.5,0.45,
155,0.5,0.495,
156,0.5,0.495,
157,0.5,0.43,
158,0.5,0.5,
159,0.5,0.445,
160,0.5,0.505,
161,0.5,0.435,
162,0.5,0.53,
163,0.5,0.48,
164,0.5,0.5,
165,0.5,0.425,
166,0.5,0.54,
167,0.5,0.505,
168,0.5,0.485,
169,0.5,0.47,
170,0.5,0.49,
171,0.5,0.51,
172,0.5,0.49,
173,0.5,0.54,
174,0.5,0.49,
175,0.5,0.525,
176,0.5,0.515,
177,0.5,0.5,
178,0.5,0.52,
179,0.5,0.5,
180,0.5,0.505,
181,0.5,0.515,
182,0.5,0.445,
183,0.5,0.535,
184,0.5,0.58,
185,0.5,0.47,
186,0.5,0.48,
187,0.5,0.53,
188,0.5,0.535,
189,0.5,0.44,
190,0.5,0.545,
191,0.5,0.51,
192,0.5,0.535,
193,0.5,0.49,
194,0.5,0.44,
195,0.5,0.56,
196,0.5,0.485,
197,0.5,0.53,
198,0.5,0.515,
199,0.5,0.49,
200,0.5,0.505,
1,0.6,0.605,
2,0.6,0.595,
3,0.6,0.62,
4,0.6,0.555,
5,0.6,0.67,
6,0.6,0.645,
7,0.6,0.57,
8,0.6,0.62,
9,0.6,0.615,
10,0.6,0.59,
11,0.6,0.615,
12,0.6,0.57,
13,0.6,0.61,
14,0.6,0.64,
15,0.6,0.62,
16,0.6,0.57,
17,0.6,0.615,
18,0.6,0.615,
19,0.6,0.63,
20,0.6,0.655,
21,0.6,0.605,
22,0.6,0.595,
23,0.6,0.575,
24,0.6,0.6,
25,0.6,0.645,
26,0.6,0.58,
27,0.6,0.575,
28,0.6,0.605,
29,0.6,0.665,
30,0.6,0.63,
31,0.6,0.595,
32,0.6,0.615,
33,0.6,0.635,
34,0.6,0.575,
35,0.6,0.52,
