benchmark,expansion,density,iterations,run_number,symbols,symbol_size,testcase,type,throughput,goodput,unit,
binary,1,0.300000,1,12,128,1600,FulcrumInner,decoder,232.142857,228.571429,Mbs,
binary,1,0.300000,1,13,128,1600,FulcrumInner,decoder,224.892704,219.742489,Mbs,
binary,1,0.300000,1,14,128,1600,FulcrumInner,decoder,223.618635,221.885157,Mbs,
binary,1,0.300000,1,15,128,1600,FulcrumInner,decoder,224.171123,219.037433,Mbs,
binary,1,0.300000,1,16,128,1600,FulcrumInner,decoder,232.943677,217.640808,Mbs,
binary,1,0.300000,1,17,128,1600,FulcrumInner,decoder,215.784216,204.595405,Mbs,
binary,1,0.300000,1,18,128,1600,FulcrumInner,decoder,231.649832,229.854097,Mbs,
binary,1,0.300000,1,19,128,1600,FulcrumInner,decoder,222.174381,220.452099,Mbs,
binary,1,0.300000,1,20,128,1600,FulcrumInner,decoder,209.108911,202.772277,Mbs,
binary,1,0.300000,1,21,128,1600,FulcrumInner,decoder,236.632537,232.992036,Mbs,
binary,1,0.300000,1,22,128,1600,FulcrumInner,decoder,216.806723,215.126050,Mbs,
binary,1,0.300000,1,23,128,1600,FulcrumInner,decoder,225.327511,223.580786,Mbs,
binary,1,0.300000,1,24,128,1600,FulcrumInner,decoder,233.112583,226.048565,Mbs,
binary,1,0.300000,1,25,128,1600,FulcrumInner,decoder,199.424736,196.356663,Mbs,
binary,1,0.300000,1,26,128,1600,FulcrumInner,decoder,221.697100,219.978518,Mbs,
binary,1,0.300000,1,27,128,1600,FulcrumInner,decoder,233.707865,230.112360,Mbs,
binary,1,0.300000,1,28,128,1600,FulcrumInner,decoder,231.649832,229.854097,Mbs,
binary,1,0.300000,1,29,128,1600,FulcrumInner,decoder,208.484848,206.868687,Mbs,
binary,1,0.300000,1,30,128,1600,FulcrumInner,decoder,231.858407,226.548673,Mbs,
binary,1,0.300000,1,31,128,1600,FulcrumInner,decoder,231.833150,224.807903,Mbs,
binary,1,0.300000,1,32,128,1600,FulcrumInner,decoder,235.079727,233.257403,Mbs,
binary,1,0.300000,1,33,128,1600,FulcrumInner,decoder,234.279228,232.463110,Mbs,
binary,1,0.300000,1,34,128,1600,FulcrumInner,decoder,230.854606,227.302997,Mbs,
binary,1,0.300000,1,35,128,1600,FulcrumInner,decoder,190.027199,185.675431,Mbs,
binary,1,0.300000,1,36,128,1600,FulcrumInner,decoder,211.931244,207.077856,Mbs,
binary,1,0.300000,1,37,128,1600,FulcrumInner,decoder,225.376344,220.215054,Mbs,
binary,1,0.300000,1,38,128,1600,FulcrumInner,decoder,232.432432,230.630631,Mbs,
binary,1,0.300000,1,39,128,1600,FulcrumInner,decoder,231.910112,230.112360,Mbs,
binary,1,0.300000,1,40,128,1600,FulcrumInner,decoder,214.330218,212.668744,Mbs,
binary,1,0.300000,1,41,128,1600,FulcrumInner,decoder,211.812627,208.553971,Mbs,
binary,1,0.300000,1,42,128,1600,FulcrumInner,decoder,229.074890,225.550661,Mbs,
binary,1,0.300000,1,43,128,1600,FulcrumInner,decoder,228.070175,224.561404,Mbs,
binary,1,0.300000,1,44,128,1600,FulcrumInner,decoder,232.537961,222.125813,Mbs,
binary,1,0.300000,1,45,128,1600,FulcrumInner,decoder,224.411135,219.271949,Mbs,
binary,1,0.300000,1,46,128,1600,FulcrumInner,decoder,233.147942,227.808676,Mbs,
binary,1,0.300000,1,47,128,1600,FulcrumInner,decoder,216.082474,211.134021,Mbs,
binary,1,0.300000,1,48,128,1600,FulcrumInner,decoder,232.888889,227.555556,Mbs,
binary,1,0.300000,1,49,128,1600,FulcrumInner,decoder,209.543147,207.918782,Mbs,
binary,1,0.300000,1,50,128,1600,FulcrumInner,decoder,227.085590,221.885157,Mbs,
binary,1,0.300000,1,51,128,1600,FulcrumInner,decoder,232.662192,229.082774,Mbs,
binary,1,0.300000,1,52,128,1600,FulcrumInner,decoder,236.444444,227.555556,Mbs,
binary,1,0.300000,1,53,128,1600,FulcrumInner,decoder,232.922732,229.339306,Mbs,
binary,1,0.300000,1,54,128,1600,FulcrumInner,decoder,217.731959,211.134021,Mbs,
binary,1,0.300000,1,55,128,1600,FulcrumInner,decoder,224.203822,217.409766,Mbs,
binary,1,0.300000,1,56,128,1600,FulcrumInner,decoder,231.649832,229.854097,Mbs,
binary,1,0.300000,1,57,128,1600,FulcrumInner,decoder,214.553015,212.889813,Mbs,
binary,1,0.300000,1,58,128,1600,FulcrumInner,decoder,200.000000,192.481203,Mbs,
binary,1,0.300000,1,59,128,1600,FulcrumInner,decoder,232.402235,228.826816,Mbs,
binary,1,0.300000,1,60,128,1600,FulcrumInner,decoder,231.884058,228.316611,Mbs,
binary,1,0.300000,1,61,128,1600,FulcrumInner,decoder,232.888889,227.555556,Mbs,
binary,1,0.300000,1,62,128,1600,FulcrumInner,decoder,217.653167,212.668744,Mbs,
binary,1,0.300000,1,63,128,1600,FulcrumInner,decoder,232.630411,227.302997,Mbs,
binary,1,0.300000,1,64,128,1600,FulcrumInner,decoder,227.826087,222.608696,Mbs,
binary,1,0.300000,1,65,128,1600,FulcrumInner,decoder,205.736894,202.571711,Mbs,
binary,1,0.300000,1,66,128,1600,FulcrumInner,decoder,231.808279,223.093682,Mbs,
binary,1,0.300000,1,67,128,1600,FulcrumInner,decoder,233.220339,231.412429,Mbs,
binary,1,0.300000,1,68,128,1600,FulcrumInner,decoder,227.129338,215.352261,Mbs,
binary,1,0.300000,1,69,128,1600,FulcrumInner,decoder,220.864067,215.806112,Mbs,
binary,1,0.300000,1,70,128,1600,FulcrumInner,decoder,218.860104,212.227979,Mbs,
binary,1,0.300000,1,71,128,1600,FulcrumInner,decoder,225.596529,222.125813,Mbs,
binary,1,0.300000,1,72,128,1600,FulcrumInner,decoder,225.134264,219.978518,Mbs,
binary,1,0.300000,1,73,128,1600,FulcrumInner,decoder,229.074890,225.550661,Mbs,
binary,1,0.300000,1,74,128,1600,FulcrumInner,decoder,212.909633,203.376365,Mbs,
binary,1,0.300000,1,75,128,1600,FulcrumInner,decoder,215.290520,208.766565,Mbs,
binary,1,0.300000,1,76,128,1600,FulcrumInner,decoder,232.170979,230.371204,Mbs,
binary,1,0.300000,1,77,128,1600,FulcrumInner,decoder,226.315789,224.561404,Mbs,
binary,1,0.300000,1,78,128,1600,FulcrumInner,decoder,223.966066,217.179215,Mbs,
binary,1,0.300000,1,79,128,1600,FulcrumInner,decoder,222.741764,217.640808,Mbs,
binary,1,0.300000,1,80,128,1600,FulcrumInner,decoder,229.588432,227.808676,Mbs,
binary,1,0.300000,1,81,128,1600,FulcrumInner,decoder,217.956656,211.351909,Mbs,
binary,1,0.300000,1,82,128,1600,FulcrumInner,decoder,217.202073,212.227979,Mbs,
binary,1,0.300000,1,83,128,1600,FulcrumInner,decoder,235.560589,231.936580,Mbs,
binary,1,0.300000,1,84,128,1600,FulcrumInner,decoder,226.852846,219.978518,Mbs,
binary,1,0.300000,1,85,128,1600,FulcrumInner,decoder,232.888889,227.555556,Mbs,
binary,1,0.300000,1,86,128,1600,FulcrumInner,decoder,234.977578,229.596413,Mbs,
binary,1,0.300000,1,87,128,1600,FulcrumInner,decoder,229.844098,228.062361,Mbs,
binary,1,0.300000,1,88,128,1600,FulcrumInner,decoder,218.407446,211.789038,Mbs,
binary,1,0.300000,1,89,128,1600,FulcrumInner,decoder,212.028542,208.766565,Mbs,
binary,1,0.300000,1,90,128,1600,FulcrumInner,decoder,230.802603,222.125813,Mbs,
binary,1,0.300000,1,91,128,1600,FulcrumInner,decoder,233.445567,229.854097,Mbs,
binary,1,0.300000,1,92,128,1600,FulcrumInner,decoder,227.826087,222.608696,Mbs,
binary,1,0.300000,1,93,128,1600,FulcrumInner,decoder,220.020222,207.077856,Mbs,
binary,1,0.300000,1,94,128,1600,FulcrumInner,decoder,225.134264,219.978518,Mbs,
binary,1,0.300000,1,95,128,1600,FulcrumInner,decoder,236.036036,230.630631,Mbs,
binary,1,0.300000,1,96,128,1600,FulcrumInner,decoder,225.352113,221.885157,Mbs,
binary,1,0.300000,1,97,128,1600,FulcrumInner,decoder,234.279228,232.463110,Mbs,
binary,1,0.300000,1,98,128,1600,FulcrumInner,decoder,233.628319,226.548673,Mbs,
binary,1,0.300000,1,99,128,1600,FulcrumInner,decoder,210.739615,207.497467,Mbs,
binary,1,0.300000,1,100,128,1600,FulcrumInner,decoder,234.545455,232.727273,Mbs,
binary,2,0.300000,1,1,128,1600,FulcrumInner,encoder,266.666667,266.666667,Mbs,
binary,2,0.300000,1,2,128,1600,FulcrumInner,encoder,256.641604,256.641604,Mbs,
binary,2,0.300000,1,3,128,1600,FulcrumInner,encoder,265.974026,265.974026,Mbs,
binary,2,0.300000,1,4,128,1600,FulcrumInner,encoder,227.808676,227.808676,Mbs,
binary,2,0.300000,1,5,128,1600,FulcrumInner,encoder,267.362924,267.362924,Mbs,
binary,2,0.300000,1,6,128,1600,FulcrumInner,encoder,264.599483,264.599483,Mbs,
binary,2,0.300000,1,7,128,1600,FulcrumInner,encoder,251.288344,251.288344,Mbs,
binary,2,0.300000,1,8,128,1600,FulcrumInner,encoder,266.666667,266.666667,Mbs,
binary,2,0.300000,1,9,128,1600,FulcrumInner,encoder,267.014342,267.014342,Mbs,
binary,2,0.300000,1,10,128,1600,FulcrumInner,encoder,269.473684,269.473684,Mbs,
binary,2,0.300000,1,11,128,1600,FulcrumInner,encoder,267.362924,267.362924,Mbs,
binary,2,0.300000,1,12,128,1600,FulcrumInner,encoder,266.666667,266.666667,Mbs,
binary,2,0.300000,1,13,128,1600,FulcrumInner,encoder,254.409938,254.409938,Mbs,
binary,2,0.300000,1,14,128,1600,FulcrumInner,encoder,265.284974,265.284974,Mbs,
binary,2,0.300000,1,15,128,1600,FulcrumInner,encoder,269.473684,269.473684,Mbs,
binary,2,0.300000,1,16,128,1600,FulcrumInner,encoder,265.974026,265.974026,Mbs,
binary,2,0.300000,1,17,128,1600,FulcrumInner,encoder,264.941785,264.941785,Mbs,
binary,2,0.300000,1,18,128,1600,FulcrumInner,encoder,252.527744,252.527744,Mbs,
binary,2,0.300000,1,19,128,1600,FulcrumInner,encoder,267.014342,267.014342,Mbs,
binary,2,0.300000,1,20,128,1600,FulcrumInner,encoder,256.641604,256.641604,Mbs,
binary,2,0.300000,1,21,128,1600,FulcrumInner,encoder,235.402299,235.402299,Mbs,
binary,2,0.300000,1,22,128,1600,FulcrumInner,encoder,266.319896,266.319896,Mbs,
binary,2,0.300000,1,23,128,1600,FulcrumInner,encoder,250.673195,250.673195,Mbs,
binary,2,0.300000,1,24,128,1600,FulcrumInner,encoder,248.543689,248.543689,Mbs,
binary,2,0.300000,1,25,128,1600,FulcrumInner,encoder,268.414155,268.414155,Mbs,
binary,2,0.300000,1,26,128,1600,FulcrumInner,encoder,238.416764,238.416764,Mbs,
binary,2,0.300000,1,27,128,1600,FulcrumInner,encoder,264.599483,264.599483,Mbs,
binary,2,0.300000,1,28,128,1600,FulcrumInner,encoder,271.978752,271.978752,Mbs,
binary,2,0.300000,1,29,128,1600,FulcrumInner,encoder,250.980392,250.980392,Mbs,
binary,2,0.300000,1,30,128,1600,FulcrumInner,encoder,230.112360,230.112360,Mbs,
binary,2,0.300000,1,31,128,1600,FulcrumInner,encoder,250.061050,250.061050,Mbs,
binary,2,0.300000,1,32,128,1600,FulcrumInner,encoder,266.319896,266.319896,Mbs,
binary,2,0.300000,1,33,128,1600,FulcrumInner,encoder,265.629053,265.629053,Mbs,
binary,2,0.300000,1,34,128,1600,FulcrumInner,encoder,267.014342,267.014342,Mbs,
binary,2,0.300000,1,35,128,1600,FulcrumInner,encoder,255.043587,255.043587,Mbs,
binary,2,0.300000,1,36,128,1600,FulcrumInner,encoder,233.523375,233.523375,Mbs,
binary,2,0.300000,1,37,128,1600,FulcrumInner,encoder,245.563549,245.563549,Mbs,
binary,2,0.300000,1,38,128,1600,FulcrumInner,encoder,267.712418,267.712418,Mbs,
binary,2,0.300000,1,39,128,1600,FulcrumInner,encoder,244.100119,244.100119,Mbs,
binary,2,0.300000,1,40,128,1600,FulcrumInner,encoder,241.794569,241.794569,Mbs,
binary,2,0.300000,1,41,128,1600,FulcrumInner,encoder,265.974026,265.974026,Mbs,
binary,2,0.300000,1,42,128,1600,FulcrumInner,encoder,244.391408,244.391408,Mbs,
binary,2,0.300000,1,43,128,1600,FulcrumInner,encoder,263.239075,263.239075,Mbs,
binary,2,0.300000,1,44,128,1600,FulcrumInner,encoder,261.892583,261.892583,Mbs,
binary,2,0.300000,1,45,128,1600,FulcrumInner,encoder,264.941785,264.941785,Mbs,
binary,2,0.300000,1,46,128,1600,FulcrumInner,encoder,265.284974,265.284974,Mbs,
binary,2,0.300000,1,47,128,1600,FulcrumInner,encoder,264.258065,264.258065,Mbs,
binary,2,0.300000,1,48,128,1600,FulcrumInner,encoder,264.941785,264.941785,Mbs,
binary,2,0.300000,1,49,128,1600,FulcrumInner,encoder,268.766404,268.766404,Mbs,
binary,2,0.300000,1,50,128,1600,FulcrumInner,encoder,264.599483,264.599483,Mbs,
binary,2,0.300000,1,51,128,1600,FulcrumInner,encoder,212.008282,212.008282,Mbs,
binary,2,0.300000,1,52,128,1600,FulcrumInner,encoder,269.119580,269.119580,Mbs,
binary,2,0.300000,1,53,128,1600,FulcrumInner,encoder,257.286432,257.286432,Mbs,
binary,2,0.300000,1,54,128,1600,FulcrumInner,encoder,252.216749,252.216749,Mbs,
binary,2,0.300000,1,55,128,1600,FulcrumInner,encoder,262.564103,262.564103,Mbs,
binary,2,0.300000,1,56,128,1600,FulcrumInner,encoder,263.917526,263.917526,Mbs,
binary,2,0.300000,1,57,128,1600,FulcrumInner,encoder,264.258065,264.258065,Mbs,
binary,2,0.300000,1,58,128,1600,FulcrumInner,encoder,267.712418,267.712418,Mbs,
binary,2,0.300000,1,59,128,1600,FulcrumInner,encoder,263.239075,263.239075,Mbs,
binary,2,0.300000,1,60,128,1600,FulcrumInner,encoder,266.319896,266.319896,Mbs,
binary,2,0.300000,1,61,128,1600,FulcrumInner,encoder,260.559796,260.559796,Mbs,
binary,2,0.300000,1,62,128,1600,FulcrumInner,encoder,244.976077,244.976077,Mbs,
binary,2,0.300000,1,63,128,1600,FulcrumInner,encoder,250.980392,250.980392,Mbs,
binary,2,0.300000,1,64,128,1600,FulcrumInner,encoder,265.284974,265.284974,Mbs,
binary,2,0.300000,1,65,128,1600,FulcrumInner,encoder,260.891720,260.891720,Mbs,
binary,2,0.300000,1,66,128,1600,FulcrumInner,encoder,267.014342,267.014342,Mbs,
binary,2,0.300000,1,67,128,1600,FulcrumInner,encoder,260.891720,260.891720,Mbs,
binary,2,0.300000,1,68,128,1600,FulcrumInner,encoder,256.641604,256.641604,Mbs,
binary,2,0.300000,1,69,128,1600,FulcrumInner,encoder,256.000000,256.000000,Mbs,
binary,2,0.300000,1,70,128,1600,FulcrumInner,encoder,264.258065,264.258065,Mbs,
binary,2,0.300000,1,71,128,1600,FulcrumInner,encoder,255.680400,255.680400,Mbs,
binary,2,0.300000,1,72,128,1600,FulcrumInner,encoder,225.054945,225.054945,Mbs,
binary,2,0.300000,1,73,128,1600,FulcrumInner,encoder,260.559796,260.559796,Mbs,
binary,2,0.300000,1,74,128,1600,FulcrumInner,encoder,265.629053,265.629053,Mbs,
binary,2,0.300000,1,75,128,1600,FulcrumInner,encoder,257.934509,257.934509,Mbs,
binary,2,0.300000,1,76,128,1600,FulcrumInner,encoder,250.673195,250.673195,Mbs,
binary,2,0.300000,1,77,128,1600,FulcrumInner,encoder,261.892583,261.892583,Mbs,
binary,2,0.300000,1,78,128,1600,FulcrumInner,encoder,267.362924,267.362924,Mbs,
binary,2,0.300000,1,79,128,1600,FulcrumInner,encoder,258.912769,258.912769,Mbs,
binary,2,0.300000,1,80,128,1600,FulcrumInner,encoder,251.906519,251.906519,Mbs,
binary,2,0.300000,1,81,128,1600,FulcrumInner,encoder,233.523375,233.523375,Mbs,
binary,2,0.300000,1,82,128,1600,FulcrumInner,encoder,229.596413,229.596413,Mbs,
binary,2,0.300000,1,83,128,1600,FulcrumInner,encoder,254.726368,254.726368,Mbs,
binary,2,0.300000,1,84,128,1600,FulcrumInner,encoder,218.104366,218.104366,Mbs,
binary,2,0.300000,1,85,128,1600,FulcrumInner,encoder,251.906519,251.906519,Mbs,
binary,2,0.300000,1,86,128,1600,FulcrumInner,encoder,265.629053,265.629053,Mbs,
binary,2,0.300000,1,87,128,1600,FulcrumInner,encoder,263.917526,263.917526,Mbs,
binary,2,0.300000,1,88,128,1600,FulcrumInner,encoder,239.252336,239.252336,Mbs,
binary,2,0.300000,1,89,128,1600,FulcrumInner,encoder,228.826816,228.826816,Mbs,
binary,2,0.300000,1,90,128,1600,FulcrumInner,encoder,257.934509,257.934509,Mbs,
binary,2,0.300000,1,91,128,1600,FulcrumInner,encoder,264.599483,264.599483,Mbs,
binary,2,0.300000,1,92,128,1600,FulcrumInner,encoder,262.901155,262.901155,Mbs,
binary,2,0.300000,1,93,128,1600,FulcrumInner,encoder,264.258065,264.258065,Mbs,
binary,2,0.300000,1,94,128,1600,FulcrumInner,encoder,251.288344,251.288344,Mbs,
binary,2,0.300000,1,95,128,1600,FulcrumInner,encoder,263.239075,263.239075,Mbs,
binary,2,0.300000,1,96,128,1600,FulcrumInner,encoder,267.362924,267.362924,Mbs,
binary,2,0.300000,1,97,128,1600,FulcrumInner,encoder,265.974026,265.974026,Mbs,
binary,2,0.300000,1,98,128,1600,FulcrumInner,encoder,255.680400,255.680400,Mbs,
binary,2,0.300000,1,99,128,1600,FulcrumInner,encoder,265.284974,265.284974,Mbs,
binary,2,0.300000,1,100,128,1600,FulcrumInner,encoder,265.974026,265.974026,Mbs,
binary,2,0.300000,1,1,128,1600,FulcrumInner,decoder,225.000000,213.333333,Mbs,
binary,2,0.300000,1,2,128,1600,FulcrumInner,decoder,232.855568,225.799338,Mbs,
binary,2,0.300000,1,3,128,1600,FulcrumInner,decoder,231.602210,226.298343,Mbs,
binary,2,0.300000,1,4,128,1600,FulcrumInner,decoder,232.855568,225.799338,Mbs,
binary,2,0.300000,1,5,128,1600,FulcrumInner,decoder,223.692636,218.569904,Mbs,
binary,2,0.300000,1,6,128,1600,FulcrumInner,decoder,228.322440,223.093682,Mbs,
binary,2,0.300000,1,7,128,1600,FulcrumInner,decoder,203.522505,200.391389,Mbs,
binary,2,0.300000,1,8,128,1600,FulcrumInner,decoder,230.567686,223.580786,Mbs,
binary,2,0.300000,1,9,128,1600,FulcrumInner,decoder,208.142999,203.376365,Mbs,
binary,2,0.300000,1,10,128,1600,FulcrumInner,decoder,230.598670,227.050998,Mbs,
binary,2,0.300000,1,11,128,1600,FulcrumInner,decoder,232.662192,229.082774,Mbs,
binary,2,0.300000,1,12,128,1600,FulcrumInner,decoder,228.085106,217.872340,Mbs,
binary,2,0.300000,1,13,128,1600,FulcrumInner,decoder,231.833150,224.807903,Mbs,
binary,2,0.300000,1,14,128,1600,FulcrumInner,decoder,229.052632,215.578947,Mbs,
binary,2,0.300000,1,15,128,1600,FulcrumInner,decoder,218.029350,214.675052,Mbs,
binary,2,0.300000,1,16,128,1600,FulcrumInner,decoder,225.446898,215.352261,Mbs,
binary,2,0.300000,1,17,128,1600,FulcrumInner,decoder,217.283951,210.699588,Mbs,
binary,2,0.300000,1,18,128,1600,FulcrumInner,decoder,212.048193,205.622490,Mbs,
binary,2,0.300000,1,19,128,1600,FulcrumInner,decoder,213.017751,201.972387,Mbs,
binary,2,0.300000,1,20,128,1600,FulcrumInner,decoder,231.578947,224.561404,Mbs,
binary,2,0.300000,1,21,128,1600,FulcrumInner,decoder,224.411135,219.271949,Mbs,
binary,2,0.300000,1,22,128,1600,FulcrumInner,decoder,199.433428,193.389991,Mbs,
binary,2,0.300000,1,23,128,1600,FulcrumInner,decoder,228.819068,221.885157,Mbs,
binary,2,0.300000,1,24,128,1600,FulcrumInner,decoder,218.947368,215.578947,Mbs,
binary,2,0.300000,1,25,128,1600,FulcrumInner,decoder,215.568862,204.391218,Mbs,
binary,2,0.300000,1,26,128,1600,FulcrumInner,decoder,227.341227,220.452099,Mbs,
binary,2,0.300000,1,27,128,1600,FulcrumInner,decoder,224.892704,219.742489,Mbs,
binary,2,0.300000,1,28,128,1600,FulcrumInner,decoder,231.808279,223.093682,Mbs,
binary,2,0.300000,1,29,128,1600,FulcrumInner,decoder,207.792208,204.595405,Mbs,
binary,2,0.300000,1,30,128,1600,FulcrumInner,decoder,200.000000,195.419847,Mbs,
binary,2,0.300000,1,31,128,1600,FulcrumInner,decoder,230.054054,221.405405,Mbs,
binary,2,0.300000,1,32,128,1600,FulcrumInner,decoder,231.578947,224.561404,Mbs,
binary,2,0.300000,1,33,128,1600,FulcrumInner,decoder,231.034483,220.689655,Mbs,
binary,2,0.300000,1,34,128,1600,FulcrumInner,decoder,208.416834,205.210421,Mbs,
binary,2,0.300000,1,35,128,1600,FulcrumInner,decoder,232.087912,225.054945,Mbs,
binary,2,0.300000,1,36,128,1600,FulcrumInner,decoder,216.615385,210.051282,Mbs,
binary,2,0.300000,1,37,128,1600,FulcrumInner,decoder,205.363985,196.168582,Mbs,
binary,2,0.300000,1,38,128,1600,FulcrumInner,decoder,227.085590,221.885157,Mbs,
binary,2,0.300000,1,39,128,1600,FulcrumInner,decoder,225.210084,215.126050,Mbs,
binary,2,0.300000,1,40,128,1600,FulcrumInner,decoder,217.427386,212.448133,Mbs,
binary,2,0.300000,1,41,128,1600,FulcrumInner,decoder,231.111111,227.555556,Mbs,
binary,2,0.300000,1,42,128,1600,FulcrumInner,decoder,223.454158,218.336887,Mbs,
binary,2,0.300000,1,43,128,1600,FulcrumInner,decoder,221.985059,218.569904,Mbs,
binary,2,0.300000,1,44,128,1600,FulcrumInner,decoder,227.085590,221.885157,Mbs,
binary,2,0.300000,1,45,128,1600,FulcrumInner,decoder,231.368187,227.808676,Mbs,
binary,2,0.300000,1,46,128,1600,FulcrumInner,decoder,215.767635,212.448133,Mbs,
binary,2,0.300000,1,47,128,1600,FulcrumInner,decoder,222.406639,212.448133,Mbs,
binary,2,0.300000,1,48,128,1600,FulcrumInner,decoder,203.415560,194.307400,Mbs,
binary,2,0.300000,1,49,128,1600,FulcrumInner,decoder,229.063509,220.452099,Mbs,
binary,2,0.300000,1,50,128,1600,FulcrumInner,decoder,232.402235,228.826816,Mbs,
binary,2,0.300000,1,51,128,1600,FulcrumInner,decoder,197.718631,194.676806,Mbs,
binary,2,0.300000,1,52,128,1600,FulcrumInner,decoder,201.732435,197.112608,Mbs,
binary,2,0.300000,1,53,128,1600,FulcrumInner,decoder,218.487395,215.126050,Mbs,
binary,2,0.300000,1,54,128,1600,FulcrumInner,decoder,222.978723,217.872340,Mbs,
binary,2,0.300000,1,55,128,1600,FulcrumInner,decoder,203.468208,197.302505,Mbs,
binary,2,0.300000,1,56,128,1600,FulcrumInner,decoder,215.637860,210.699588,Mbs,
binary,2,0.300000,1,57,128,1600,FulcrumInner,decoder,232.630411,227.302997,Mbs,
binary,2,0.300000,1,58,128,1600,FulcrumInner,decoder,228.073993,222.850925,Mbs,
binary,2,0.300000,1,59,128,1600,FulcrumInner,decoder,211.411411,205.005005,Mbs,
binary,2,0.300000,1,60,128,1600,FulcrumInner,decoder,205.447471,199.221790,Mbs,
binary,2,0.300000,1,61,128,1600,FulcrumInner,decoder,217.427386,212.448133,Mbs,
binary,2,0.300000,1,62,128,1600,FulcrumInner,decoder,213.765182,207.287449,Mbs,
binary,2,0.300000,1,63,128,1600,FulcrumInner,decoder,213.333333,203.781095,Mbs,
binary,2,0.300000,1,64,128,1600,FulcrumInner,decoder,231.034483,220.689655,Mbs,
binary,2,0.300000,1,65,128,1600,FulcrumInner,decoder,206.965174,203.781095,Mbs,
binary,2,0.300000,1,66,128,1600,FulcrumInner,decoder,221.097046,216.033755,Mbs,
binary,2,0.300000,1,67,128,1600,FulcrumInner,decoder,232.630411,227.302997,Mbs,
binary,2,0.300000,1,68,128,1600,FulcrumInner,decoder,230.837004,225.550661,Mbs,
binary,2,0.300000,1,69,128,1600,FulcrumInner,decoder,219.873150,216.490486,Mbs,
binary,2,0.300000,1,70,128,1600,FulcrumInner,decoder,229.327453,225.799338,Mbs,
binary,2,0.300000,1,71,128,1600,FulcrumInner,decoder,213.981763,207.497467,Mbs,
binary,2,0.300000,1,72,128,1600,FulcrumInner,decoder,225.841477,222.366992,Mbs,
binary,2,0.300000,1,73,128,1600,FulcrumInner,decoder,229.834254,226.298343,Mbs,
binary,2,0.300000,1,74,128,1600,FulcrumInner,decoder,224.680851,217.872340,Mbs,
binary,2,0.300000,1,75,128,1600,FulcrumInner,decoder,221.330517,216.261880,Mbs,
binary,2,0.300000,1,76,128,1600,FulcrumInner,decoder,184.938704,179.334501,Mbs,
binary,2,0.300000,1,77,128,1600,FulcrumInner,decoder,229.327453,225.799338,Mbs,
binary,2,0.300000,1,78,128,1600,FulcrumInner,decoder,231.346578,226.048565,Mbs,
binary,2,0.300000,1,79,128,1600,FulcrumInner,decoder,200.188147,192.662277,Mbs,
binary,2,0.300000,1,80,128,1600,FulcrumInner,decoder,230.583058,225.302530,Mbs,
binary,2,0.300000,1,81,128,1600,FulcrumInner,decoder,219.155510,210.916581,Mbs,
binary,2,0.300000,1,82,128,1600,FulcrumInner,decoder,198.672986,194.123223,Mbs,
binary,2,0.300000,1,83,128,1600,FulcrumInner,decoder,229.824561,224.561404,Mbs,
binary,2,0.300000,1,84,128,1600,FulcrumInner,decoder,221.097046,216.033755,Mbs,
binary,2,0.300000,1,85,128,1600,FulcrumInner,decoder,225.596529,222.125813,Mbs,
binary,2,0.300000,1,86,128,1600,FulcrumInner,decoder,203.996194,194.862036,Mbs,
binary,2,0.300000,1,87,128,1600,FulcrumInner,decoder,231.808279,223.093682,Mbs,
binary,2,0.300000,1,88,128,1600,FulcrumInner,decoder,214.974359,210.051282,Mbs,
binary,2,0.300000,1,89,128,1600,FulcrumInner,decoder,222.936763,219.506967,Mbs,
binary,2,0.300000,1,90,128,1600,FulcrumInner,decoder,230.329670,225.054945,Mbs,
binary,2,0.300000,1,91,128,1600,FulcrumInner,decoder,220.572641,217.179215,Mbs,
binary,2,0.300000,1,92,128,1600,FulcrumInner,decoder,217.801047,214.450262,Mbs,
binary,2,0.300000,1,93,128,1600,FulcrumInner,decoder,230.802603,222.125813,Mbs,
binary,2,0.300000,1,94,128,1600,FulcrumInner,decoder,227.322404,223.825137,Mbs,
binary,2,0.300000,1,95,128,1600,FulcrumInner,decoder,229.580574,226.048565,Mbs,
binary,2,0.300000,1,96,128,1600,FulcrumInner,decoder,231.625835,228.062361,Mbs,
binary,2,0.300000,1,97,128,1600,FulcrumInner,decoder,219.017764,214.002090,Mbs,
binary,2,0.300000,1,98,128,1600,FulcrumInner,decoder,233.439830,218.104366,Mbs,
binary,2,0.300000,1,99,128,1600,FulcrumInner,decoder,230.076839,224.807903,Mbs,
binary,2,0.300000,1,100,128,1600,FulcrumInner,decoder,216.977226,212.008282,Mbs,
binary,3,0.300000,1,1,128,1600,FulcrumInner,encoder,235.944700,235.944700,Mbs,
binary,3,0.300000,1,2,128,1600,FulcrumInner,encoder,263.577864,263.577864,Mbs,
binary,3,0.300000,1,3,128,1600,FulcrumInner,encoder,263.917526,263.917526,Mbs,
binary,3,0.300000,1,4,128,1600,FulcrumInner,encoder,245.563549,245.563549,Mbs,
binary,3,0.300000,1,5,128,1600,FulcrumInner,encoder,261.892583,261.892583,Mbs,
binary,3,0.300000,1,6,128,1600,FulcrumInner,encoder,264.258065,264.258065,Mbs,
binary,3,0.300000,1,7,128,1600,FulcrumInner,encoder,267.014342,267.014342,Mbs,
