benchmark,density,expansion,goodput,iterations,run_number,symbol_size,symbols,testcase,throughput,type,unit
Binary,0.5,2,261.25,13,2,1600,128,FulcrumInner,269.414,decoder,MB/s
Binary,0.5,2,259.089,13,3,1600,128,FulcrumInner,271.234,decoder,MB/s
Binary,0.5,2,264.284,13,4,1600,128,FulcrumInner,268.414,decoder,MB/s
Binary,0.5,3,251.835,13,0,1600,128,FulcrumInner,265.607,decoder,MB/s
Binary,0.5,3,261.43,13,1,1600,128,FulcrumInner,267.557,decoder,MB/s
Binary,0.5,3,251.431,13,2,1600,128,FulcrumInner,267.145,decoder,MB/s
Binary,0.5,3,252.576,13,3,1600,128,FulcrumInner,264.415,decoder,MB/s
Binary,0.5,3,257.187,13,4,1600,128,FulcrumInner,265.224,decoder,MB/s
Binary,0.5,4,240.072,13,0,1600,128,FulcrumInner,251.326,decoder,MB/s
Binary,0.5,4,243.342,13,1,1600,128,FulcrumInner,252.847,decoder,MB/s
Binary,0.5,4,251.668,13,2,1600,128,FulcrumInner,259.533,decoder,MB/s
Binary,0.5,4,243.586,13,3,1600,128,FulcrumInner,255.005,decoder,MB/s
Binary,0.5,4,253.489,13,4,1600,128,FulcrumInner,261.411,decoder,MB/s
Binary,0.2,1,133.736,4,0,1600,256,FulcrumInner,133.736,encoder,MB/s
Binary,0.2,1,139.998,4,1,1600,256,FulcrumInner,139.998,encoder,MB/s
Binary,0.2,1,148.662,4,2,1600,256,FulcrumInner,148.662,encoder,MB/s
Binary,0.2,1,137.139,4,3,1600,256,FulcrumInner,137.139,encoder,MB/s
Binary,0.2,1,142.68,4,4,1600,256,FulcrumInner,142.68,encoder,MB/s
Binary,0.2,2,132.257,4,0,1600,256,FulcrumInner,132.257,encoder,MB/s
Binary,0.2,2,140.696,4,1,1600,256,FulcrumInner,140.696,encoder,MB/s
Binary,0.2,2,132.944,4,2,1600,256,FulcrumInner,132.944,encoder,MB/s
Binary,0.2,2,143.104,4,3,1600,256,FulcrumInner,143.104,encoder,MB/s
Binary,0.2,2,141.841,4,4,1600,256,FulcrumInner,141.841,encoder,MB/s
Binary,0.2,3,131.694,4,0,1600,256,FulcrumInner,131.694,encoder,MB/s
Binary,0.2,3,139.771,4,1,1600,256,FulcrumInner,139.771,encoder,MB/s
Binary,0.2,3,141.035,4,2,1600,256,FulcrumInner,141.035,encoder,MB/s
Binary,0.2,3,140.986,4,3,1600,256,FulcrumInner,140.986,encoder,MB/s
Binary,0.2,3,142.594,4,4,1600,256,FulcrumInner,142.594,encoder,MB/s
Binary,0.2,4,127.333,4,0,1600,256,FulcrumInner,127.333,encoder,MB/s
Binary,0.2,4,140.19,4,1,1600,256,FulcrumInner,140.19,encoder,MB/s
Binary,0.2,4,140.998,4,2,1600,256,FulcrumInner,140.998,encoder,MB/s
Binary,0.2,4,144.416,4,3,1600,256,FulcrumInner,144.416,encoder,MB/s
Binary,0.2,4,132.782,4,4,1600,256,FulcrumInner,132.782,encoder,MB/s
Binary,0.3,1,125.346,4,0,1600,256,FulcrumInner,125.346,encoder,MB/s
Binary,0.3,1,134.185,4,1,1600,256,FulcrumInner,134.185,encoder,MB/s
Binary,0.3,1,135.17,4,2,1600,256,FulcrumInner,135.17,encoder,MB/s
Binary,0.3,1,130.125,4,3,1600,256,FulcrumInner,130.125,encoder,MB/s
Binary,0.3,1,132.353,4,4,1600,256,FulcrumInner,132.353,encoder,MB/s
Binary,0.3,2,126.841,4,0,1600,256,FulcrumInner,126.841,encoder,MB/s
Binary,0.3,2,126.811,4,1,1600,256,FulcrumInner,126.811,encoder,MB/s
Binary,0.3,2,131.906,4,2,1600,256,FulcrumInner,131.906,encoder,MB/s
Binary,0.3,2,135.371,4,3,1600,256,FulcrumInner,135.371,encoder,MB/s
Binary,0.3,2,130.042,4,4,1600,256,FulcrumInner,130.042,encoder,MB/s
Binary,0.3,3,128.331,4,0,1600,256,FulcrumInner,128.331,encoder,MB/s
Binary,0.3,3,132.567,4,1,1600,256,FulcrumInner,132.567,encoder,MB/s
Binary,0.3,3,139.048,4,2,1600,256,FulcrumInner,139.048,encoder,MB/s
Binary,0.3,3,139.379,4,3,1600,256,FulcrumInner,139.379,encoder,MB/s
Binary,0.3,3,131.082,4,4,1600,256,FulcrumInner,131.082,encoder,MB/s
Binary,0.3,4,130.539,4,0,1600,256,FulcrumInner,130.539,encoder,MB/s
Binary,0.3,4,144.991,4,1,1600,256,FulcrumInner,144.991,encoder,MB/s
Binary,0.3,4,132.804,4,2,1600,256,FulcrumInner,132.804,encoder,MB/s
Binary,0.3,4,136.215,4,3,1600,256,FulcrumInner,136.215,encoder,MB/s
Binary,0.3,4,131.672,4,4,1600,256,FulcrumInner,131.672,encoder,MB/s
Binary,0.4,1,129.293,4,0,1600,256,FulcrumInner,129.293,encoder,MB/s
Binary,0.4,1,140.926,4,1,1600,256,FulcrumInner,140.926,encoder,MB/s
Binary,0.4,1,138.883,4,2,1600,256,FulcrumInner,138.883,encoder,MB/s
Binary,0.4,1,144.416,4,3,1600,256,FulcrumInner,144.416,encoder,MB/s
Binary,0.4,1,143.468,4,4,1600,256,FulcrumInner,143.468,encoder,MB/s
Binary,0.4,2,130.467,4,0,1600,256,FulcrumInner,130.467,encoder,MB/s
Binary,0.4,2,140.454,4,1,1600,256,FulcrumInner,140.454,encoder,MB/s
Binary,0.4,2,134.527,4,2,1600,256,FulcrumInner,134.527,encoder,MB/s
Binary,0.4,2,143.896,4,3,1600,256,FulcrumInner,143.896,encoder,MB/s
Binary,0.4,2,146.561,4,4,1600,256,FulcrumInner,146.561,encoder,MB/s
Binary,0.4,3,131.451,4,0,1600,256,FulcrumInner,131.451,encoder,MB/s
Binary,0.4,3,135.539,4,1,1600,256,FulcrumInner,135.539,encoder,MB/s
Binary,0.4,3,140.49,4,2,1600,256,FulcrumInner,140.49,encoder,MB/s
Binary,0.4,3,136.283,4,3,1600,256,FulcrumInner,136.283,encoder,MB/s
Binary,0.4,3,133.29,4,4,1600,256,FulcrumInner,133.29,encoder,MB/s
Binary,0.4,4,124.916,4,0,1600,256,FulcrumInner,124.916,encoder,MB/s
Binary,0.4,4,138.507,4,1,1600,256,FulcrumInner,138.507,encoder,MB/s
Binary,0.4,4,137.288,4,2,1600,256,FulcrumInner,137.288,encoder,MB/s
Binary,0.4,4,141.156,4,3,1600,256,FulcrumInner,141.156,encoder,MB/s
Binary,0.4,4,137.473,4,4,1600,256,FulcrumInner,137.473,encoder,MB/s
Binary,0.5,1,131.482,4,0,1600,256,FulcrumInner,131.482,encoder,MB/s
Binary,0.5,1,138.378,4,1,1600,256,FulcrumInner,138.378,encoder,MB/s
Binary,0.5,1,138.671,4,2,1600,256,FulcrumInner,138.671,encoder,MB/s
Binary,0.5,1,142.272,4,3,1600,256,FulcrumInner,142.272,encoder,MB/s
Binary,0.5,1,139.272,4,4,1600,256,FulcrumInner,139.272,encoder,MB/s
Binary,0.5,2,127.94,4,0,1600,256,FulcrumInner,127.94,encoder,MB/s
Binary,0.5,2,129.252,4,1,1600,256,FulcrumInner,129.252,encoder,MB/s
Binary,0.5,2,137.831,4,2,1600,256,FulcrumInner,137.831,encoder,MB/s
Binary,0.5,2,136.693,4,3,1600,256,FulcrumInner,136.693,encoder,MB/s
Binary,0.5,2,138.542,4,4,1600,256,FulcrumInner,138.542,encoder,MB/s
Binary,0.5,3,126.089,4,0,1600,256,FulcrumInner,126.089,encoder,MB/s
Binary,0.5,3,137.036,4,1,1600,256,FulcrumInner,137.036,encoder,MB/s
Binary,0.5,3,137.611,4,2,1600,256,FulcrumInner,137.611,encoder,MB/s
Binary,0.5,3,133.333,4,3,1600,256,FulcrumInner,133.333,encoder,MB/s
Binary,0.5,3,121.157,4,4,1600,256,FulcrumInner,121.157,encoder,MB/s
Binary,0.5,4,118.052,3,0,1600,256,FulcrumInner,118.052,encoder,MB/s
Binary,0.5,4,119.185,3,1,1600,256,FulcrumInner,119.185,encoder,MB/s
Binary,0.5,4,132.503,4,2,1600,256,FulcrumInner,132.503,encoder,MB/s
Binary,0.5,4,124.112,4,3,1600,256,FulcrumInner,124.112,encoder,MB/s
Binary,0.5,4,131.03,4,4,1600,256,FulcrumInner,131.03,encoder,MB/s
Binary,0.2,1,126.293,4,0,1600,256,FulcrumInner,127.773,decoder,MB/s
Binary,0.2,1,131.938,4,1,1600,256,FulcrumInner,132.453,decoder,MB/s
Binary,0.2,1,129.743,4,2,1600,256,FulcrumInner,132.277,decoder,MB/s
Binary,0.2,1,129.283,4,3,1600,256,FulcrumInner,130.293,decoder,MB/s
Binary,0.2,1,131.177,4,4,1600,256,FulcrumInner,132.202,decoder,MB/s
Binary,0.2,2,126.998,4,0,1600,256,FulcrumInner,130.471,decoder,MB/s
Binary,0.2,2,129.171,4,1,1600,256,FulcrumInner,130.18,decoder,MB/s
Binary,0.2,2,131.072,4,2,1600,256,FulcrumInner,132.096,decoder,MB/s
Binary,0.2,2,127.691,4,3,1600,256,FulcrumInner,131.182,decoder,MB/s
Binary,0.2,2,126.762,4,4,1600,256,FulcrumInner,128.248,decoder,MB/s
Binary,0.2,3,127.314,4,0,1600,256,FulcrumInner,129.8,decoder,MB/s
Binary,0.2,3,128.765,4,1,1600,256,FulcrumInner,130.776,decoder,MB/s
Binary,0.2,3,129.069,4,2,1600,256,FulcrumInner,130.581,decoder,MB/s
Binary,0.2,3,128.381,4,3,1600,256,FulcrumInner,130.387,decoder,MB/s
Binary,0.2,3,124.65,4,4,1600,256,FulcrumInner,126.598,decoder,MB/s
Binary,0.2,4,126.225,4,0,1600,256,FulcrumInner,128.69,decoder,MB/s
Binary,0.2,4,124.821,4,1,1600,256,FulcrumInner,129.209,decoder,MB/s
Binary,0.2,4,124.14,4,2,1600,256,FulcrumInner,128.504,decoder,MB/s
Binary,0.2,4,124.916,4,3,1600,256,FulcrumInner,127.844,decoder,MB/s
Binary,0.2,4,127.462,4,4,1600,256,FulcrumInner,129.952,decoder,MB/s
Binary,0.3,1,119.243,3,0,1600,256,FulcrumInner,121.106,decoder,MB/s
Binary,0.3,1,126.176,4,1,1600,256,FulcrumInner,128.148,decoder,MB/s
Binary,0.3,1,131.62,4,2,1600,256,FulcrumInner,133.162,decoder,MB/s
Binary,0.3,1,130.884,4,3,1600,256,FulcrumInner,131.395,decoder,MB/s
Binary,0.3,1,129.702,4,4,1600,256,FulcrumInner,130.716,decoder,MB/s
Binary,0.3,2,130.259,4,0,1600,256,FulcrumInner,131.277,decoder,MB/s
Binary,0.3,2,128.876,4,1,1600,256,FulcrumInner,129.883,decoder,MB/s
Binary,0.3,2,128.03,4,2,1600,256,FulcrumInner,129.53,decoder,MB/s
Binary,0.3,2,123.802,4,3,1600,256,FulcrumInner,127.188,decoder,MB/s
Binary,0.3,2,125.577,4,4,1600,256,FulcrumInner,126.558,decoder,MB/s
Binary,0.3,3,123.429,4,0,1600,256,FulcrumInner,126.322,decoder,MB/s
Binary,0.3,3,121.57,4,1,1600,256,FulcrumInner,123.47,decoder,MB/s
Binary,0.3,3,129.14,4,2,1600,256,FulcrumInner,131.158,decoder,MB/s
Binary,0.3,3,126.85,4,3,1600,256,FulcrumInner,130.319,decoder,MB/s
Binary,0.3,3,122.763,4,4,1600,256,FulcrumInner,126.12,decoder,MB/s
Binary,0.3,4,119.749,4,0,1600,256,FulcrumInner,123.023,decoder,MB/s
Binary,0.3,4,121.941,4,1,1600,256,FulcrumInner,124.323,decoder,MB/s
Binary,0.3,4,119.234,4,2,1600,256,FulcrumInner,122.495,decoder,MB/s
Binary,0.3,4,121.174,4,3,1600,256,FulcrumInner,124.014,decoder,MB/s
Binary,0.3,4,121.291,4,4,1600,256,FulcrumInner,123.66,decoder,MB/s
Binary,0.4,1,123.42,4,0,1600,256,FulcrumInner,124.384,decoder,MB/s
Binary,0.4,1,118.828,4,1,1600,256,FulcrumInner,123.47,decoder,MB/s
Binary,0.4,1,122.369,4,2,1600,256,FulcrumInner,122.847,decoder,MB/s
Binary,0.4,1,106.868,4,3,1600,256,FulcrumInner,108.121,decoder,MB/s
Binary,0.4,1,119.208,4,4,1600,256,FulcrumInner,119.674,decoder,MB/s
Binary,0.4,2,117.107,3,0,1600,256,FulcrumInner,118.479,decoder,MB/s
Binary,0.4,2,110.504,3,1,1600,256,FulcrumInner,111.799,decoder,MB/s
Binary,0.4,2,119.58,3,2,1600,256,FulcrumInner,120.514,decoder,MB/s
Binary,0.4,2,119.521,3,3,1600,256,FulcrumInner,120.922,decoder,MB/s
Binary,0.4,2,118.222,3,4,1600,256,FulcrumInner,120.069,decoder,MB/s
Binary,0.4,3,117.566,4,0,1600,256,FulcrumInner,118.944,decoder,MB/s
Binary,0.4,3,126.303,4,1,1600,256,FulcrumInner,127.783,decoder,MB/s
Binary,0.4,3,127.532,4,2,1600,256,FulcrumInner,130.023,decoder,MB/s
Binary,0.4,3,125.673,4,3,1600,256,FulcrumInner,127.146,decoder,MB/s
Binary,0.4,3,116.537,4,4,1600,256,FulcrumInner,118.358,decoder,MB/s
Binary,0.4,4,115.035,3,0,1600,256,FulcrumInner,116.832,decoder,MB/s
Binary,0.4,4,121.174,4,1,1600,256,FulcrumInner,127.801,decoder,MB/s
Binary,0.4,4,123.643,4,2,1600,256,FulcrumInner,127.024,decoder,MB/s
Binary,0.4,4,124.631,4,3,1600,256,FulcrumInner,127.552,decoder,MB/s
Binary,0.4,4,124.47,4,4,1600,256,FulcrumInner,126.415,decoder,MB/s
Binary,0.5,1,130.094,4,0,1600,256,FulcrumInner,131.11,decoder,MB/s
Binary,0.5,1,131.683,4,1,1600,256,FulcrumInner,133.741,decoder,MB/s
Binary,0.5,1,131.927,4,2,1600,256,FulcrumInner,132.442,decoder,MB/s
Binary,0.5,1,126.939,4,3,1600,256,FulcrumInner,128.426,decoder,MB/s
Binary,0.5,1,131.009,4,4,1600,256,FulcrumInner,132.033,decoder,MB/s
Binary,0.5,2,130.249,4,0,1600,256,FulcrumInner,131.266,decoder,MB/s
Binary,0.5,2,129.795,4,1,1600,256,FulcrumInner,131.316,decoder,MB/s
Binary,0.5,2,130.539,4,2,1600,256,FulcrumInner,132.069,decoder,MB/s
Binary,0.5,2,127.86,4,3,1600,256,FulcrumInner,129.359,decoder,MB/s
Binary,0.5,2,130.073,4,4,1600,256,FulcrumInner,131.597,decoder,MB/s
Binary,0.5,3,125.731,4,0,1600,256,FulcrumInner,128.678,decoder,MB/s
Binary,0.5,3,129.939,4,1,1600,256,FulcrumInner,131.462,decoder,MB/s
Binary,0.5,3,127.037,4,2,1600,256,FulcrumInner,129.518,decoder,MB/s
Binary,0.5,3,127.492,4,3,1600,256,FulcrumInner,129.484,decoder,MB/s
Binary,0.5,3,118.142,4,4,1600,256,FulcrumInner,120.911,decoder,MB/s
Binary,0.5,4,123.999,4,0,1600,256,FulcrumInner,126.421,decoder,MB/s
Binary,0.5,4,126.654,4,1,1600,256,FulcrumInner,129.128,decoder,MB/s
Binary,0.5,4,119.74,4,2,1600,256,FulcrumInner,121.611,decoder,MB/s
Binary,0.5,4,122.626,4,3,1600,256,FulcrumInner,124.542,decoder,MB/s
Binary,0.5,4,122.105,4,4,1600,256,FulcrumInner,124.966,decoder,MB/s
Binary,0.2,1,64.846,1,0,1600,512,FulcrumInner,64.846,encoder,MB/s
Binary,0.2,1,65.327,1,1,1600,512,FulcrumInner,65.327,encoder,MB/s
Binary,0.2,1,68.9156,1,2,1600,512,FulcrumInner,68.9156,encoder,MB/s
Binary,0.2,1,68.4893,1,3,1600,512,FulcrumInner,68.4893,encoder,MB/s
Binary,0.2,1,69.2652,1,4,1600,512,FulcrumInner,69.2652,encoder,MB/s
Binary,0.2,2,68.0455,1,0,1600,512,FulcrumInner,68.0455,encoder,MB/s
Binary,0.2,2,68.2837,1,1,1600,512,FulcrumInner,68.2837,encoder,MB/s
Binary,0.2,2,64.251,1,2,1600,512,FulcrumInner,64.251,encoder,MB/s
Binary,0.2,2,62.7403,1,3,1600,512,FulcrumInner,62.7403,encoder,MB/s
Binary,0.2,2,65.2749,1,4,1600,512,FulcrumInner,65.2749,encoder,MB/s
Binary,0.2,3,68.0851,1,0,1600,512,FulcrumInner,68.0851,encoder,MB/s
Binary,0.2,3,63.5433,1,1,1600,512,FulcrumInner,63.5433,encoder,MB/s
Binary,0.2,3,67.142,1,2,1600,512,FulcrumInner,67.142,encoder,MB/s
Binary,0.2,3,67.7921,1,3,1600,512,FulcrumInner,67.7921,encoder,MB/s
Binary,0.2,3,64.7947,1,4,1600,512,FulcrumInner,64.7947,encoder,MB/s
Binary,0.2,4,63.093,1,0,1600,512,FulcrumInner,63.093,encoder,MB/s
Binary,0.2,4,63.7064,1,1,1600,512,FulcrumInner,63.7064,encoder,MB/s
Binary,0.2,4,70.173,1,2,1600,512,FulcrumInner,70.173,encoder,MB/s
Binary,0.2,4,70.113,1,3,1600,512,FulcrumInner,70.113,encoder,MB/s
Binary,0.2,4,70.3599,1,4,1600,512,FulcrumInner,70.3599,encoder,MB/s
Binary,0.3,1,65.3322,1,0,1600,512,FulcrumInner,65.3322,encoder,MB/s
Binary,0.3,1,65.7886,1,1,1600,512,FulcrumInner,65.7886,encoder,MB/s
Binary,0.3,1,70.4022,1,2,1600,512,FulcrumInner,70.4022,encoder,MB/s
Binary,0.3,1,70.3297,1,3,1600,512,FulcrumInner,70.3297,encoder,MB/s
Binary,0.3,1,70.6207,1,4,1600,512,FulcrumInner,70.6207,encoder,MB/s
Binary,0.3,2,65.2697,1,0,1600,512,FulcrumInner,65.2697,encoder,MB/s
Binary,0.3,2,65.9688,1,1,1600,512,FulcrumInner,65.9688,encoder,MB/s
Binary,0.3,2,70.5963,1,2,1600,512,FulcrumInner,70.5963,encoder,MB/s
Binary,0.3,2,70.5781,1,3,1600,512,FulcrumInner,70.5781,encoder,MB/s
Binary,0.3,2,71.1976,1,4,1600,512,FulcrumInner,71.1976,encoder,MB/s
Binary,0.3,3,65.2801,1,0,1600,512,FulcrumInner,65.2801,encoder,MB/s
Binary,0.3,3,66.3696,1,1,1600,512,FulcrumInner,66.3696,encoder,MB/s
Binary,0.3,3,71.8912,1,2,1600,512,FulcrumInner,71.8912,encoder,MB/s
Binary,0.3,3,70.155,1,3,1600,512,FulcrumInner,70.155,encoder,MB/s
Binary,0.3,3,70.9879,1,4,1600,512,FulcrumInner,70.9879,encoder,MB/s
Binary,0.3,4,66.607,1,0,1600,512,FulcrumInner,66.607,encoder,MB/s
Binary,0.3,4,65.5046,1,1,1600,512,FulcrumInner,65.5046,encoder,MB/s
Binary,0.3,4,66.3105,1,2,1600,512,FulcrumInner,66.3105,encoder,MB/s
Binary,0.3,4,71.1111,1,3,1600,512,FulcrumInner,71.1111,encoder,MB/s
Binary,0.3,4,70.8712,1,4,1600,512,FulcrumInner,70.8712,encoder,MB/s
Binary,0.4,1,67.1475,1,0,1600,512,FulcrumInner,67.1475,encoder,MB/s
Binary,0.4,1,67.4627,1,1,1600,512,FulcrumInner,67.4627,encoder,MB/s
Binary,0.4,1,71.8912,1,2,1600,512,FulcrumInner,71.8912,encoder,MB/s
Binary,0.4,1,71.4647,1,3,1600,512,FulcrumInner,71.4647,encoder,MB/s
Binary,0.4,1,71.5209,1,4,1600,512,FulcrumInner,71.5209,encoder,MB/s
Binary,0.4,2,65.6989,1,0,1600,512,FulcrumInner,65.6989,encoder,MB/s
Binary,0.4,2,66.95,1,1,1600,512,FulcrumInner,66.95,encoder,MB/s
Binary,0.4,2,71.8218,1,2,1600,512,FulcrumInner,71.8218,encoder,MB/s
Binary,0.4,2,71.5521,1,3,1600,512,FulcrumInner,71.5521,encoder,MB/s
Binary,0.4,2,72.3867,1,4,1600,512,FulcrumInner,72.3867,encoder,MB/s
Binary,0.4,3,64.9386,1,0,1600,512,FulcrumInner,64.9386,encoder,MB/s
Binary,0.4,3,66.0858,1,1,1600,512,FulcrumInner,66.0858,encoder,MB/s
Binary,0.4,3,70.7671,1,2,1600,512,FulcrumInner,70.7671,encoder,MB/s
Binary,0.4,3,68.2041,1,3,1600,512,FulcrumInner,68.2041,encoder,MB/s
Binary,0.4,3,70.0351,1,4,1600,512,FulcrumInner,70.0351,encoder,MB/s
Binary,0.4,4,64.7896,1,0,1600,512,FulcrumInner,64.7896,encoder,MB/s
Binary,0.4,4,65.0262,1,1,1600,512,FulcrumInner,65.0262,encoder,MB/s
Binary,0.4,4,69.412,1,2,1600,512,FulcrumInner,69.412,encoder,MB/s
Binary,0.4,4,71.2038,1,3,1600,512,FulcrumInner,71.2038,encoder,MB/s
Binary,0.4,4,68.9504,1,4,1600,512,FulcrumInner,68.9504,encoder,MB/s
Binary,0.5,1,65.6673,1,0,1600,512,FulcrumInner,65.6673,encoder,MB/s
Binary,0.5,1,65.5308,1,1,1600,512,FulcrumInner,65.5308,encoder,MB/s
Binary,0.5,1,69.6954,1,2,1600,512,FulcrumInner,69.6954,encoder,MB/s
Binary,0.5,1,71.6209,1,3,1600,512,FulcrumInner,71.6209,encoder,MB/s
Binary,0.5,1,69.5121,1,4,1600,512,FulcrumInner,69.5121,encoder,MB/s
Binary,0.5,2,65.6568,1,0,1600,512,FulcrumInner,65.6568,encoder,MB/s
Binary,0.5,2,64.1453,1,1,1600,512,FulcrumInner,64.1453,encoder,MB/s
Binary,0.5,2,68.558,1,2,1600,512,FulcrumInner,68.558,encoder,MB/s
Binary,0.5,2,71.5709,1,3,1600,512,FulcrumInner,71.5709,encoder,MB/s
Binary,0.5,2,73.3919,1,4,1600,512,FulcrumInner,73.3919,encoder,MB/s
Binary,0.5,3,66.0805,1,0,1600,512,FulcrumInner,66.0805,encoder,MB/s
Binary,0.5,3,65.9263,1,1,1600,512,FulcrumInner,65.9263,encoder,MB/s
Binary,0.5,3,69.5062,1,2,1600,512,FulcrumInner,69.5062,encoder,MB/s
Binary,0.5,3,71.3092,1,3,1600,512,FulcrumInner,71.3092,encoder,MB/s
Binary,0.5,3,71.948,1,4,1600,512,FulcrumInner,71.948,encoder,MB/s
Binary,0.5,4,66.939,1,0,1600,512,FulcrumInner,66.939,encoder,MB/s
Binary,0.5,4,65.8733,1,1,1600,512,FulcrumInner,65.8733,encoder,MB/s
Binary,0.5,4,69.7666,1,2,1600,512,FulcrumInner,69.7666,encoder,MB/s
Binary,0.5,4,69.7014,1,3,1600,512,FulcrumInner,69.7014,encoder,MB/s
Binary,0.5,4,72.2399,1,4,1600,512,FulcrumInner,72.2399,encoder,MB/s
Binary,0.2,1,57.7145,1,0,1600,512,FulcrumInner,58.0527,decoder,MB/s
Binary,0.2,1,61.9761,1,1,1600,512,FulcrumInner,62.2182,decoder,MB/s
Binary,0.2,1,63.1758,1,2,1600,512,FulcrumInner,63.5459,decoder,MB/s
Binary,0.2,1,63.0833,1,3,1600,512,FulcrumInner,63.2065,decoder,MB/s
Binary,0.2,1,62.7067,1,4,1600,512,FulcrumInner,63.0741,decoder,MB/s
Binary,0.2,2,62.6204,1,0,1600,512,FulcrumInner,63.1096,decoder,MB/s
Binary,0.2,2,62.7884,1,1,1600,512,FulcrumInner,63.1563,decoder,MB/s
Binary,0.2,2,62.1124,1,2,1600,512,FulcrumInner,63.0829,decoder,MB/s
Binary,0.2,2,61.7146,1,3,1600,512,FulcrumInner,62.0762,decoder,MB/s
Binary,0.2,2,62.8076,1,4,1600,512,FulcrumInner,63.2983,decoder,MB/s
Binary,0.2,3,62.3013,1,0,1600,512,FulcrumInner,62.6664,decoder,MB/s
Binary,0.2,3,59.2293,1,1,1600,512,FulcrumInner,60.1547,decoder,MB/s
Binary,0.2,3,61.3955,1,2,1600,512,FulcrumInner,62.115,decoder,MB/s
Binary,0.2,3,62.1029,1,3,1600,512,FulcrumInner,62.4668,decoder,MB/s
Binary,0.2,3,60.8076,1,4,1600,512,FulcrumInner,61.639,decoder,MB/s
Binary,0.2,4,61.6867,1,0,1600,512,FulcrumInner,62.2892,decoder,MB/s
Binary,0.2,4,59.0925,1,1,1600,512,FulcrumInner,59.785,decoder,MB/s
Binary,0.2,4,59.9795,1,2,1600,512,FulcrumInner,60.4481,decoder,MB/s
Binary,0.2,4,62.0982,1,3,1600,512,FulcrumInner,62.9472,decoder,MB/s
Binary,0.2,4,62.606,1,4,1600,512,FulcrumInner,63.462,decoder,MB/s
Binary,0.3,1,62.563,1,0,1600,512,FulcrumInner,62.8074,decoder,MB/s
Binary,0.3,1,62.9863,1,1,1600,512,FulcrumInner,63.1093,decoder,MB/s
Binary,0.3,1,59.0074,1,2,1600,512,FulcrumInner,59.2379,decoder,MB/s
Binary,0.3,1,62.0465,1,3,1600,512,FulcrumInner,62.4101,decoder,MB/s
Binary,0.3,1,62.4628,1,4,1600,512,FulcrumInner,62.5848,decoder,MB/s
Binary,0.3,2,62.6923,1,0,1600,512,FulcrumInner,62.9372,decoder,MB/s
Binary,0.3,2,61.7239,1,1,1600,512,FulcrumInner,62.9295,decoder,MB/s
Binary,0.3,2,62.9863,1,2,1600,512,FulcrumInner,63.3554,decoder,MB/s
Binary,0.3,2,62.1595,1,3,1600,512,FulcrumInner,62.8879,decoder,MB/s
Binary,0.3,2,62.2634,1,4,1600,512,FulcrumInner,62.5067,decoder,MB/s
Binary,0.3,3,61.2166,1,0,1600,512,FulcrumInner,61.6948,decoder,MB/s
Binary,0.3,3,62.0606,1,1,1600,512,FulcrumInner,62.6667,decoder,MB/s
Binary,0.3,3,61.1343,1,2,1600,512,FulcrumInner,61.6119,decoder,MB/s
Binary,0.3,3,60.8437,1,3,1600,512,FulcrumInner,61.5567,decoder,MB/s
Binary,0.3,3,62.1406,1,4,1600,512,FulcrumInner,62.5047,decoder,MB/s
Binary,0.3,4,62.1595,1,0,1600,512,FulcrumInner,63.0093,decoder,MB/s
Binary,0.3,4,61.148,1,1,1600,512,FulcrumInner,62.3423,decoder,MB/s
Binary,0.3,4,62.2209,1,2,1600,512,FulcrumInner,62.8285,decoder,MB/s
Binary,0.3,4,61.8918,1,3,1600,512,FulcrumInner,62.6171,decoder,MB/s
Binary,0.3,4,61.4969,1,4,1600,512,FulcrumInner,62.3377,decoder,MB/s
Binary,0.4,1,63.0493,1,0,1600,512,FulcrumInner,63.2956,decoder,MB/s
Binary,0.4,1,62.5869,1,1,1600,512,FulcrumInner,62.9536,decoder,MB/s
Binary,0.4,1,62.7499,1,2,1600,512,FulcrumInner,63.1176,decoder,MB/s
Binary,0.4,1,63.2196,1,3,1600,512,FulcrumInner,63.4666,decoder,MB/s
Binary,0.4,1,56.972,1,4,1600,512,FulcrumInner,58.5298,decoder,MB/s
Binary,0.4,2,62.5821,1,0,1600,512,FulcrumInner,63.6822,decoder,MB/s
Binary,0.4,2,62.8173,1,1,1600,512,FulcrumInner,63.0626,decoder,MB/s
Binary,0.4,2,59.9268,1,2,1600,512,FulcrumInner,60.5121,decoder,MB/s
Binary,0.4,2,58.0952,1,3,1600,512,FulcrumInner,58.4356,decoder,MB/s
Binary,0.4,2,62.0982,1,4,1600,512,FulcrumInner,62.3408,decoder,MB/s
Binary,0.4,3,62.1453,1,0,1600,512,FulcrumInner,62.6309,decoder,MB/s
Binary,0.4,3,62.0935,1,1,1600,512,FulcrumInner,62.4574,decoder,MB/s
Binary,0.4,3,61.2853,1,2,1600,512,FulcrumInner,61.764,decoder,MB/s
Binary,0.4,3,62.0324,1,3,1600,512,FulcrumInner,62.3959,decoder,MB/s
Binary,0.4,3,61.148,1,4,1600,512,FulcrumInner,61.7452,decoder,MB/s
Binary,0.4,4,60.471,1,0,1600,512,FulcrumInner,61.4158,decoder,MB/s
Binary,0.4,4,61.4508,1,1,1600,512,FulcrumInner,61.9308,decoder,MB/s
Binary,0.4,4,58.4058,1,2,1600,512,FulcrumInner,59.3184,decoder,MB/s
