benchmark,density,expansion,goodput,iterations,run_number,symbol_size,symbols,testcase,throughput,type,unit
Binary,0.2,4,60.1204,1,1,1600,512,FulcrumInner,60.59,decoder,MB/s
Binary,0.2,4,58.0828,1,2,1600,512,FulcrumInner,58.5366,decoder,MB/s
Binary,0.2,4,58.7366,1,3,1600,512,FulcrumInner,59.3102,decoder,MB/s
Binary,0.2,4,58.6988,1,4,1600,512,FulcrumInner,59.5013,decoder,MB/s
Binary,0.3,1,60.4977,1,0,1600,512,FulcrumInner,60.8522,decoder,MB/s
Binary,0.3,1,60.3107,1,1,1600,512,FulcrumInner,60.6641,decoder,MB/s
Binary,0.3,1,56.1442,1,2,1600,512,FulcrumInner,56.2539,decoder,MB/s
Binary,0.3,1,60.1955,1,3,1600,512,FulcrumInner,60.5482,decoder,MB/s
Binary,0.3,1,60.1689,1,4,1600,512,FulcrumInner,60.404,decoder,MB/s
Binary,0.3,2,59.7956,1,0,1600,512,FulcrumInner,60.2628,decoder,MB/s
Binary,0.3,2,58.485,1,1,1600,512,FulcrumInner,59.0562,decoder,MB/s
Binary,0.3,2,59.7564,1,2,1600,512,FulcrumInner,60.4566,decoder,MB/s
Binary,0.3,2,59.7259,1,3,1600,512,FulcrumInner,60.0758,decoder,MB/s
Binary,0.3,2,60.4397,1,4,1600,512,FulcrumInner,60.6758,decoder,MB/s
Binary,0.3,3,59.7564,1,0,1600,512,FulcrumInner,60.1065,decoder,MB/s
Binary,0.3,3,59.8437,1,1,1600,512,FulcrumInner,60.4281,decoder,MB/s
Binary,0.3,3,59.5349,1,2,1600,512,FulcrumInner,60.1163,decoder,MB/s
Binary,0.3,3,60.1159,1,3,1600,512,FulcrumInner,60.4682,decoder,MB/s
Binary,0.3,3,58.8463,1,4,1600,512,FulcrumInner,60.1106,decoder,MB/s
Binary,0.3,4,59.1993,1,0,1600,512,FulcrumInner,59.893,decoder,MB/s
Binary,0.3,4,60.2929,1,1,1600,512,FulcrumInner,60.764,decoder,MB/s
Binary,0.3,4,59.1736,1,2,1600,512,FulcrumInner,59.6359,decoder,MB/s
Binary,0.3,4,60.0366,1,3,1600,512,FulcrumInner,60.6229,decoder,MB/s
Binary,0.3,4,59.1523,1,4,1600,512,FulcrumInner,60.3076,decoder,MB/s
Binary,0.4,1,58.5477,1,0,1600,512,FulcrumInner,58.8908,decoder,MB/s
Binary,0.4,1,60.6276,1,1,1600,512,FulcrumInner,60.8644,decoder,MB/s
Binary,0.4,1,59.7041,1,2,1600,512,FulcrumInner,60.2872,decoder,MB/s
Binary,0.4,1,60.7265,1,3,1600,512,FulcrumInner,60.9637,decoder,MB/s
Binary,0.4,1,60.462,1,4,1600,512,FulcrumInner,60.8163,decoder,MB/s
Binary,0.4,2,60.3774,1,0,1600,512,FulcrumInner,60.7311,decoder,MB/s
Binary,0.4,2,60.4576,1,1,1600,512,FulcrumInner,60.9299,decoder,MB/s
Binary,0.4,2,60.2574,1,2,1600,512,FulcrumInner,60.7282,decoder,MB/s
Binary,0.4,2,54.2804,1,3,1600,512,FulcrumInner,54.4924,decoder,MB/s
Binary,0.4,2,60.2309,1,4,1600,512,FulcrumInner,60.5838,decoder,MB/s
Binary,0.4,3,59.0755,1,0,1600,512,FulcrumInner,59.6524,decoder,MB/s
Binary,0.4,3,59.6302,1,1,1600,512,FulcrumInner,59.9796,decoder,MB/s
Binary,0.4,3,59.7085,1,2,1600,512,FulcrumInner,60.5248,decoder,MB/s
Binary,0.4,3,60.2841,1,3,1600,512,FulcrumInner,60.6373,decoder,MB/s
Binary,0.4,3,58.8421,1,4,1600,512,FulcrumInner,59.5317,decoder,MB/s
Binary,0.4,4,54.45,1,0,1600,512,FulcrumInner,55.3008,decoder,MB/s
Binary,0.4,4,59.9839,1,1,1600,512,FulcrumInner,60.5697,decoder,MB/s
Binary,0.4,4,60.2974,1,2,1600,512,FulcrumInner,60.7684,decoder,MB/s
Binary,0.4,4,59.8306,1,3,1600,512,FulcrumInner,60.4148,decoder,MB/s
Binary,0.4,4,55.8419,1,4,1600,512,FulcrumInner,56.6053,decoder,MB/s
Binary,0.5,1,59.9927,1,0,1600,512,FulcrumInner,60.1098,decoder,MB/s
Binary,0.5,1,60.3151,1,1,1600,512,FulcrumInner,60.6685,decoder,MB/s
Binary,0.5,1,60.529,1,2,1600,512,FulcrumInner,60.6473,decoder,MB/s
Binary,0.5,1,59.6085,1,3,1600,512,FulcrumInner,59.725,decoder,MB/s
Binary,0.5,1,60.5514,1,4,1600,512,FulcrumInner,60.9062,decoder,MB/s
Binary,0.5,2,60.2264,1,0,1600,512,FulcrumInner,60.697,decoder,MB/s
Binary,0.5,2,56.9918,1,1,1600,512,FulcrumInner,57.2144,decoder,MB/s
Binary,0.5,2,60.5828,1,2,1600,512,FulcrumInner,60.8194,decoder,MB/s
Binary,0.5,2,60.4933,1,3,1600,512,FulcrumInner,60.8477,decoder,MB/s
Binary,0.5,2,59.9971,1,4,1600,512,FulcrumInner,60.2314,decoder,MB/s
Binary,0.5,3,59.2036,1,0,1600,512,FulcrumInner,59.6661,decoder,MB/s
Binary,0.5,3,60.138,1,1,1600,512,FulcrumInner,60.4904,decoder,MB/s
Binary,0.5,3,59.9707,1,2,1600,512,FulcrumInner,60.6735,decoder,MB/s
Binary,0.5,3,60.1955,1,3,1600,512,FulcrumInner,60.7833,decoder,MB/s
Binary,0.5,3,55.539,1,4,1600,512,FulcrumInner,55.9729,decoder,MB/s
Binary,0.5,4,59.6998,1,0,1600,512,FulcrumInner,60.2828,decoder,MB/s
Binary,0.5,4,59.6563,1,1,1600,512,FulcrumInner,60.2389,decoder,MB/s
Binary,0.5,4,59.3279,1,2,1600,512,FulcrumInner,60.139,decoder,MB/s
Binary,0.5,4,60.2663,1,3,1600,512,FulcrumInner,60.7371,decoder,MB/s
Binary,0.5,4,59.3193,1,4,1600,512,FulcrumInner,60.0145,decoder,MB/s
Binary,0.2,1,36.569,1,0,1600,1024,FulcrumInner,36.569,encoder,MB/s
Binary,0.2,1,36.0025,1,1,1600,1024,FulcrumInner,36.0025,encoder,MB/s
Binary,0.2,1,38.0952,1,2,1600,1024,FulcrumInner,38.0952,encoder,MB/s
Binary,0.2,1,37.8856,1,3,1600,1024,FulcrumInner,37.8856,encoder,MB/s
Binary,0.2,1,38.0245,1,4,1600,1024,FulcrumInner,38.0245,encoder,MB/s
Binary,0.2,2,35.9827,1,0,1600,1024,FulcrumInner,35.9827,encoder,MB/s
Binary,0.2,2,37.8742,1,1,1600,1024,FulcrumInner,37.8742,encoder,MB/s
Binary,0.2,2,38.0811,1,2,1600,1024,FulcrumInner,38.0811,encoder,MB/s
Binary,0.2,2,36.1391,1,3,1600,1024,FulcrumInner,36.1391,encoder,MB/s
Binary,0.2,2,38.2848,1,4,1600,1024,FulcrumInner,38.2848,encoder,MB/s
Binary,0.2,3,36.8312,1,0,1600,1024,FulcrumInner,36.8312,encoder,MB/s
Binary,0.2,3,35.7113,1,1,1600,1024,FulcrumInner,35.7113,encoder,MB/s
Binary,0.2,3,38.0713,1,2,1600,1024,FulcrumInner,38.0713,encoder,MB/s
Binary,0.2,3,37.9391,1,3,1600,1024,FulcrumInner,37.9391,encoder,MB/s
Binary,0.2,3,35.7706,1,4,1600,1024,FulcrumInner,35.7706,encoder,MB/s
Binary,0.2,4,36.6107,1,0,1600,1024,FulcrumInner,36.6107,encoder,MB/s
Binary,0.2,4,37.9031,1,1,1600,1024,FulcrumInner,37.9031,encoder,MB/s
Binary,0.2,4,37.5901,1,2,1600,1024,FulcrumInner,37.5901,encoder,MB/s
Binary,0.2,4,36.8934,1,3,1600,1024,FulcrumInner,36.8934,encoder,MB/s
Binary,0.2,4,37.0553,1,4,1600,1024,FulcrumInner,37.0553,encoder,MB/s
Binary,0.3,1,34.9153,1,0,1600,1024,FulcrumInner,34.9153,encoder,MB/s
Binary,0.3,1,35.324,1,1,1600,1024,FulcrumInner,35.324,encoder,MB/s
Binary,0.3,1,37.2034,1,2,1600,1024,FulcrumInner,37.2034,encoder,MB/s
Binary,0.3,1,37.3008,1,3,1600,1024,FulcrumInner,37.3008,encoder,MB/s
Binary,0.3,1,35.5509,1,4,1600,1024,FulcrumInner,35.5509,encoder,MB/s
Binary,0.3,2,37.0536,1,0,1600,1024,FulcrumInner,37.0536,encoder,MB/s
Binary,0.3,2,37.8576,1,1,1600,1024,FulcrumInner,37.8576,encoder,MB/s
Binary,0.3,2,35.7183,1,2,1600,1024,FulcrumInner,35.7183,encoder,MB/s
Binary,0.3,2,38.0404,1,3,1600,1024,FulcrumInner,38.0404,encoder,MB/s
Binary,0.3,2,38.0404,1,4,1600,1024,FulcrumInner,38.0404,encoder,MB/s
Binary,0.3,3,34.473,1,0,1600,1024,FulcrumInner,34.473,encoder,MB/s
Binary,0.3,3,35.7597,1,1,1600,1024,FulcrumInner,35.7597,encoder,MB/s
Binary,0.3,3,36.8147,1,2,1600,1024,FulcrumInner,36.8147,encoder,MB/s
Binary,0.3,3,37.9294,1,3,1600,1024,FulcrumInner,37.9294,encoder,MB/s
Binary,0.3,3,37.7912,1,4,1600,1024,FulcrumInner,37.7912,encoder,MB/s
Binary,0.3,4,35.5803,1,0,1600,1024,FulcrumInner,35.5803,encoder,MB/s
Binary,0.3,4,37.0578,1,1,1600,1024,FulcrumInner,37.0578,encoder,MB/s
Binary,0.3,4,36.2414,1,2,1600,1024,FulcrumInner,36.2414,encoder,MB/s
Binary,0.3,4,37.9154,1,3,1600,1024,FulcrumInner,37.9154,encoder,MB/s
Binary,0.3,4,37.6722,1,4,1600,1024,FulcrumInner,37.6722,encoder,MB/s
Binary,0.4,1,34.3884,1,0,1600,1024,FulcrumInner,34.3884,encoder,MB/s
Binary,0.4,1,37.0771,1,1,1600,1024,FulcrumInner,37.0771,encoder,MB/s
Binary,0.4,1,37.9057,1,2,1600,1024,FulcrumInner,37.9057,encoder,MB/s
Binary,0.4,1,35.0685,1,3,1600,1024,FulcrumInner,35.0685,encoder,MB/s
Binary,0.4,1,38.0784,1,4,1600,1024,FulcrumInner,38.0784,encoder,MB/s
Binary,0.4,2,36.2968,1,0,1600,1024,FulcrumInner,36.2968,encoder,MB/s
Binary,0.4,2,35.7004,1,1,1600,1024,FulcrumInner,35.7004,encoder,MB/s
Binary,0.4,2,37.7947,1,2,1600,1024,FulcrumInner,37.7947,encoder,MB/s
Binary,0.4,2,37.8856,1,3,1600,1024,FulcrumInner,37.8856,encoder,MB/s
Binary,0.4,2,38.0882,1,4,1600,1024,FulcrumInner,38.0882,encoder,MB/s
Binary,0.4,3,35.6701,1,0,1600,1024,FulcrumInner,35.6701,encoder,MB/s
Binary,0.4,3,35.8826,1,1,1600,1024,FulcrumInner,35.8826,encoder,MB/s
Binary,0.4,3,36.5038,1,2,1600,1024,FulcrumInner,36.5038,encoder,MB/s
Binary,0.4,3,34.9689,1,3,1600,1024,FulcrumInner,34.9689,encoder,MB/s
Binary,0.4,3,38.0811,1,4,1600,1024,FulcrumInner,38.0811,encoder,MB/s
Binary,0.4,4,36.56,1,0,1600,1024,FulcrumInner,36.56,encoder,MB/s
Binary,0.4,4,35.5116,1,1,1600,1024,FulcrumInner,35.5116,encoder,MB/s
Binary,0.4,4,38.0598,1,2,1600,1024,FulcrumInner,38.0598,encoder,MB/s
Binary,0.4,4,37.8121,1,3,1600,1024,FulcrumInner,37.8121,encoder,MB/s
Binary,0.4,4,35.9606,1,4,1600,1024,FulcrumInner,35.9606,encoder,MB/s
Binary,0.5,1,36.9976,1,0,1600,1024,FulcrumInner,36.9976,encoder,MB/s
Binary,0.5,1,38.2179,1,1,1600,1024,FulcrumInner,38.2179,encoder,MB/s
Binary,0.5,1,38.2893,1,2,1600,1024,FulcrumInner,38.2893,encoder,MB/s
Binary,0.5,1,38.1085,1,3,1600,1024,FulcrumInner,38.1085,encoder,MB/s
Binary,0.5,1,38.1272,1,4,1600,1024,FulcrumInner,38.1272,encoder,MB/s
Binary,0.5,2,36.9725,1,0,1600,1024,FulcrumInner,36.9725,encoder,MB/s
Binary,0.5,2,35.5718,1,1,1600,1024,FulcrumInner,35.5718,encoder,MB/s
Binary,0.5,2,38.2277,1,2,1600,1024,FulcrumInner,38.2277,encoder,MB/s
Binary,0.5,2,38.0598,1,3,1600,1024,FulcrumInner,38.0598,encoder,MB/s
Binary,0.5,2,36.0643,1,4,1600,1024,FulcrumInner,36.0643,encoder,MB/s
Binary,0.5,3,36.9733,1,0,1600,1024,FulcrumInner,36.9733,encoder,MB/s
Binary,0.5,3,37.0252,1,1,1600,1024,FulcrumInner,37.0252,encoder,MB/s
Binary,0.5,3,35.7417,1,2,1600,1024,FulcrumInner,35.7417,encoder,MB/s
Binary,0.5,3,38.0581,1,3,1600,1024,FulcrumInner,38.0581,encoder,MB/s
Binary,0.5,3,37.8148,1,4,1600,1024,FulcrumInner,37.8148,encoder,MB/s
Binary,0.5,4,36.9225,1,0,1600,1024,FulcrumInner,36.9225,encoder,MB/s
Binary,0.5,4,37.8462,1,1,1600,1024,FulcrumInner,37.8462,encoder,MB/s
Binary,0.5,4,37.9303,1,2,1600,1024,FulcrumInner,37.9303,encoder,MB/s
Binary,0.5,4,37.9901,1,3,1600,1024,FulcrumInner,37.9901,encoder,MB/s
Binary,0.5,4,36.304,1,4,1600,1024,FulcrumInner,36.304,encoder,MB/s
Binary,0.2,1,27.6435,1,0,1600,1024,FulcrumInner,27.7244,decoder,MB/s
Binary,0.2,1,27.7281,1,1,1600,1024,FulcrumInner,27.8364,decoder,MB/s
Binary,0.2,1,26.5405,1,2,1600,1024,FulcrumInner,26.6183,decoder,MB/s
Binary,0.2,1,22.6774,1,3,1600,1024,FulcrumInner,22.7439,decoder,MB/s
Binary,0.2,1,21.5545,1,4,1600,1024,FulcrumInner,21.5755,decoder,MB/s
Binary,0.2,2,21.0011,1,0,1600,1024,FulcrumInner,21.0626,decoder,MB/s
Binary,0.2,2,21.5307,1,1,1600,1024,FulcrumInner,21.5728,decoder,MB/s
Binary,0.2,2,25.8378,1,2,1600,1024,FulcrumInner,25.8883,decoder,MB/s
Binary,0.2,2,27.4849,1,3,1600,1024,FulcrumInner,27.5654,decoder,MB/s
Binary,0.2,2,27.0792,1,4,1600,1024,FulcrumInner,27.2114,decoder,MB/s
Binary,0.2,3,27.5946,1,0,1600,1024,FulcrumInner,27.6754,decoder,MB/s
Binary,0.2,3,26.9647,1,1,1600,1024,FulcrumInner,27.0963,decoder,MB/s
Binary,0.2,3,27.7202,1,2,1600,1024,FulcrumInner,27.8284,decoder,MB/s
Binary,0.2,3,27.57,1,3,1600,1024,FulcrumInner,27.7046,decoder,MB/s
Binary,0.2,3,26.9137,1,4,1600,1024,FulcrumInner,27.0189,decoder,MB/s
Binary,0.2,4,27.5918,1,0,1600,1024,FulcrumInner,27.6996,decoder,MB/s
Binary,0.2,4,27.5639,1,1,1600,1024,FulcrumInner,27.7254,decoder,MB/s
Binary,0.2,4,27.371,1,2,1600,1024,FulcrumInner,27.4779,decoder,MB/s
Binary,0.2,4,24.5321,1,3,1600,1024,FulcrumInner,24.6279,decoder,MB/s
Binary,0.2,4,26.1679,1,4,1600,1024,FulcrumInner,26.2957,decoder,MB/s
Binary,0.3,1,27.5964,1,0,1600,1024,FulcrumInner,27.6234,decoder,MB/s
Binary,0.3,1,27.1947,1,1,1600,1024,FulcrumInner,27.2744,decoder,MB/s
Binary,0.3,1,26.0382,1,2,1600,1024,FulcrumInner,26.1653,decoder,MB/s
Binary,0.3,1,27.6977,1,3,1600,1024,FulcrumInner,27.7247,decoder,MB/s
Binary,0.3,1,27.6369,1,4,1600,1024,FulcrumInner,27.6639,decoder,MB/s
Binary,0.3,2,26.5625,1,0,1600,1024,FulcrumInner,26.6662,decoder,MB/s
Binary,0.3,2,26.3939,1,1,1600,1024,FulcrumInner,26.4454,decoder,MB/s
Binary,0.3,2,27.3376,1,2,1600,1024,FulcrumInner,27.4177,decoder,MB/s
Binary,0.3,2,27.602,1,3,1600,1024,FulcrumInner,27.7368,decoder,MB/s
Binary,0.3,2,27.5765,1,4,1600,1024,FulcrumInner,27.6303,decoder,MB/s
Binary,0.3,3,27.5533,1,0,1600,1024,FulcrumInner,27.7416,decoder,MB/s
Binary,0.3,3,27.5825,1,1,1600,1024,FulcrumInner,27.6902,decoder,MB/s
Binary,0.3,3,27.5653,1,2,1600,1024,FulcrumInner,27.6999,decoder,MB/s
Binary,0.3,3,27.519,1,3,1600,1024,FulcrumInner,27.5996,decoder,MB/s
Binary,0.3,3,26.7726,1,4,1600,1024,FulcrumInner,26.851,decoder,MB/s
Binary,0.3,4,27.393,1,0,1600,1024,FulcrumInner,27.5267,decoder,MB/s
Binary,0.3,4,26.7023,1,1,1600,1024,FulcrumInner,26.9109,decoder,MB/s
Binary,0.3,4,27.4581,1,2,1600,1024,FulcrumInner,27.5922,decoder,MB/s
Binary,0.3,4,26.3277,1,3,1600,1024,FulcrumInner,26.4563,decoder,MB/s
Binary,0.3,4,27.3532,1,4,1600,1024,FulcrumInner,27.4867,decoder,MB/s
Binary,0.4,1,27.6276,1,0,1600,1024,FulcrumInner,27.6816,decoder,MB/s
Binary,0.4,1,26.8674,1,1,1600,1024,FulcrumInner,26.9199,decoder,MB/s
Binary,0.4,1,26.0344,1,2,1600,1024,FulcrumInner,26.0599,decoder,MB/s
Binary,0.4,1,27.5301,1,3,1600,1024,FulcrumInner,27.557,decoder,MB/s
Binary,0.4,1,27.6295,1,4,1600,1024,FulcrumInner,27.6834,decoder,MB/s
Binary,0.4,2,26.4775,1,0,1600,1024,FulcrumInner,26.5809,decoder,MB/s
Binary,0.4,2,27.6757,1,1,1600,1024,FulcrumInner,27.8108,decoder,MB/s
Binary,0.4,2,27.5065,1,2,1600,1024,FulcrumInner,27.614,decoder,MB/s
Binary,0.4,2,27.5278,1,3,1600,1024,FulcrumInner,27.5816,decoder,MB/s
Binary,0.4,2,27.5695,1,4,1600,1024,FulcrumInner,27.6233,decoder,MB/s
Binary,0.4,3,27.5904,1,0,1600,1024,FulcrumInner,27.6982,decoder,MB/s
Binary,0.4,3,27.4026,1,1,1600,1024,FulcrumInner,27.5631,decoder,MB/s
Binary,0.4,3,27.576,1,2,1600,1024,FulcrumInner,27.6568,decoder,MB/s
Binary,0.4,3,27.5737,1,3,1600,1024,FulcrumInner,27.7352,decoder,MB/s
Binary,0.4,3,26.4959,1,4,1600,1024,FulcrumInner,26.5735,decoder,MB/s
Binary,0.4,4,27.3806,1,0,1600,1024,FulcrumInner,27.5143,decoder,MB/s
Binary,0.4,4,27.685,1,1,1600,1024,FulcrumInner,27.7932,decoder,MB/s
Binary,0.4,4,26.5853,1,2,1600,1024,FulcrumInner,26.7151,decoder,MB/s
Binary,0.4,4,26.4501,1,3,1600,1024,FulcrumInner,26.6051,decoder,MB/s
Binary,0.4,4,26.7027,1,4,1600,1024,FulcrumInner,26.8331,decoder,MB/s
Binary,0.5,1,21.465,1,0,1600,1024,FulcrumInner,21.4859,decoder,MB/s
Binary,0.5,1,20.5886,1,1,1600,1024,FulcrumInner,20.6087,decoder,MB/s
Binary,0.5,1,20.4246,1,2,1600,1024,FulcrumInner,20.4844,decoder,MB/s
Binary,0.5,1,27.7352,1,3,1600,1024,FulcrumInner,27.7893,decoder,MB/s
Binary,0.5,1,27.5816,1,4,1600,1024,FulcrumInner,27.6624,decoder,MB/s
Binary,0.5,2,27.576,1,0,1600,1024,FulcrumInner,27.6568,decoder,MB/s
Binary,0.5,2,27.6607,1,1,1600,1024,FulcrumInner,27.7147,decoder,MB/s
Binary,0.5,2,27.4526,1,2,1600,1024,FulcrumInner,27.5867,decoder,MB/s
Binary,0.5,2,27.7192,1,3,1600,1024,FulcrumInner,27.8004,decoder,MB/s
Binary,0.5,2,26.6251,1,4,1600,1024,FulcrumInner,26.7291,decoder,MB/s
Binary,0.5,3,27.4849,1,0,1600,1024,FulcrumInner,27.5922,decoder,MB/s
Binary,0.5,3,27.6053,1,1,1600,1024,FulcrumInner,27.767,decoder,MB/s
Binary,0.5,3,26.8965,1,2,1600,1024,FulcrumInner,27.0016,decoder,MB/s
Binary,0.5,3,26.4531,1,3,1600,1024,FulcrumInner,26.5306,decoder,MB/s
Binary,0.5,3,27.2069,1,4,1600,1024,FulcrumInner,27.3132,decoder,MB/s
Binary,0.5,4,27.3408,1,0,1600,1024,FulcrumInner,27.501,decoder,MB/s
Binary,0.5,4,26.8978,1,1,1600,1024,FulcrumInner,27.0029,decoder,MB/s
Binary,0.5,4,26.9727,1,2,1600,1024,FulcrumInner,27.1044,decoder,MB/s
Binary,0.5,4,27.4724,1,3,1600,1024,FulcrumInner,27.6334,decoder,MB/s
Binary,0.5,4,27.4789,1,4,1600,1024,FulcrumInner,27.5862,decoder,MB/s
Binary8,0.2,1,592.258,254,0,1600,16,FulcrumOuter,592.258,encoder,MB/s
Binary8,0.2,1,641.389,254,1,1600,16,FulcrumOuter,641.389,encoder,MB/s
Binary8,0.2,1,646.041,254,2,1600,16,FulcrumOuter,646.041,encoder,MB/s
Binary8,0.2,1,652.814,256,3,1600,16,FulcrumOuter,652.814,encoder,MB/s
Binary8,0.2,1,649.772,256,4,1600,16,FulcrumOuter,649.772,encoder,MB/s
Binary8,0.2,2,591.756,249,0,1600,16,FulcrumOuter,591.756,encoder,MB/s
Binary8,0.2,2,628.639,249,1,1600,16,FulcrumOuter,628.639,encoder,MB/s
Binary8,0.2,2,628.267,249,2,1600,16,FulcrumOuter,628.267,encoder,MB/s
Binary8,0.2,2,634.332,249,3,1600,16,FulcrumOuter,634.332,encoder,MB/s
Binary8,0.2,2,628.639,249,4,1600,16,FulcrumOuter,628.639,encoder,MB/s
Binary8,0.2,3,624.328,244,0,1600,16,FulcrumOuter,624.328,encoder,MB/s
Binary8,0.2,3,620.929,245,1,1600,16,FulcrumOuter,620.929,encoder,MB/s
Binary8,0.2,3,616.171,245,2,1600,16,FulcrumOuter,616.171,encoder,MB/s
Binary8,0.2,3,621.729,245,3,1600,16,FulcrumOuter,621.729,encoder,MB/s
Binary8,0.2,3,623.769,245,4,1600,16,FulcrumOuter,623.769,encoder,MB/s
Binary8,0.2,4,608.185,238,0,1600,16,FulcrumOuter,608.185,encoder,MB/s
Binary8,0.2,4,597.744,238,1,1600,16,FulcrumOuter,597.744,encoder,MB/s
Binary8,0.2,4,605.045,238,2,1600,16,FulcrumOuter,605.045,encoder,MB/s
Binary8,0.2,4,578.967,240,3,1600,16,FulcrumOuter,578.967,encoder,MB/s
Binary8,0.2,4,608.196,240,4,1600,16,FulcrumOuter,608.196,encoder,MB/s
Binary8,0.3,1,639.619,252,0,1600,16,FulcrumOuter,639.619,encoder,MB/s
Binary8,0.3,1,641.527,252,1,1600,16,FulcrumOuter,641.527,encoder,MB/s
Binary8,0.3,1,636.088,252,2,1600,16,FulcrumOuter,636.088,encoder,MB/s
Binary8,0.3,1,637.912,252,3,1600,16,FulcrumOuter,637.912,encoder,MB/s
Binary8,0.3,1,639.746,252,4,1600,16,FulcrumOuter,639.746,encoder,MB/s
Binary8,0.3,2,625.449,245,0,1600,16,FulcrumOuter,625.449,encoder,MB/s
Binary8,0.3,2,622.655,245,1,1600,16,FulcrumOuter,622.655,encoder,MB/s
Binary8,0.3,2,625.886,245,2,1600,16,FulcrumOuter,625.886,encoder,MB/s
Binary8,0.3,2,607.929,245,3,1600,16,FulcrumOuter,607.929,encoder,MB/s
Binary8,0.3,2,620.131,245,4,1600,16,FulcrumOuter,620.131,encoder,MB/s
Binary8,0.3,3,610.008,240,0,1600,16,FulcrumOuter,610.008,encoder,MB/s
Binary8,0.3,3,611.83,240,1,1600,16,FulcrumOuter,611.83,encoder,MB/s
Binary8,0.3,3,611.83,240,2,1600,16,FulcrumOuter,611.83,encoder,MB/s
Binary8,0.3,3,604.784,240,3,1600,16,FulcrumOuter,604.784,encoder,MB/s
Binary8,0.3,3,611.769,240,4,1600,16,FulcrumOuter,611.769,encoder,MB/s
Binary8,0.3,4,555.199,219,0,1600,16,FulcrumOuter,555.199,encoder,MB/s
Binary8,0.3,4,595.944,233,1,1600,16,FulcrumOuter,595.944,encoder,MB/s
Binary8,0.3,4,595.765,233,2,1600,16,FulcrumOuter,595.765,encoder,MB/s
Binary8,0.3,4,595.111,233,3,1600,16,FulcrumOuter,595.111,encoder,MB/s
Binary8,0.3,4,596.122,233,4,1600,16,FulcrumOuter,596.122,encoder,MB/s
Binary8,0.4,1,571.211,246,0,1600,16,FulcrumOuter,571.211,encoder,MB/s
Binary8,0.4,1,623.772,246,1,1600,16,FulcrumOuter,623.772,encoder,MB/s
Binary8,0.4,1,626.814,246,2,1600,16,FulcrumOuter,626.814,encoder,MB/s
Binary8,0.4,1,612.131,246,3,1600,16,FulcrumOuter,612.131,encoder,MB/s
Binary8,0.4,1,625.072,246,4,1600,16,FulcrumOuter,625.072,encoder,MB/s
Binary8,0.4,2,611.891,240,0,1600,16,FulcrumOuter,611.891,encoder,MB/s
Binary8,0.4,2,611.587,240,1,1600,16,FulcrumOuter,611.587,encoder,MB/s
Binary8,0.4,2,603.536,240,2,1600,16,FulcrumOuter,603.536,encoder,MB/s
Binary8,0.4,2,612.684,240,3,1600,16,FulcrumOuter,612.684,encoder,MB/s
Binary8,0.4,2,612.854,241,4,1600,16,FulcrumOuter,612.854,encoder,MB/s
Binary8,0.4,3,590.633,233,0,1600,16,FulcrumOuter,590.633,encoder,MB/s
Binary8,0.4,3,595.586,234,1,1600,16,FulcrumOuter,595.586,encoder,MB/s
Binary8,0.4,3,556.315,234,2,1600,16,FulcrumOuter,556.315,encoder,MB/s
Binary8,0.4,3,596,234,3,1600,16,FulcrumOuter,596,encoder,MB/s
Binary8,0.4,3,598.442,234,4,1600,16,FulcrumOuter,598.442,encoder,MB/s
Binary8,0.4,4,571.912,227,0,1600,16,FulcrumOuter,571.912,encoder,MB/s
Binary8,0.4,4,578.862,227,1,1600,16,FulcrumOuter,578.862,encoder,MB/s
Binary8,0.4,4,577.884,227,2,1600,16,FulcrumOuter,577.884,encoder,MB/s
Binary8,0.4,4,513.675,227,3,1600,16,FulcrumOuter,513.675,encoder,MB/s
Binary8,0.4,4,576.165,227,4,1600,16,FulcrumOuter,576.165,encoder,MB/s
Binary8,0.5,1,620.714,243,0,1600,16,FulcrumOuter,620.714,encoder,MB/s
Binary8,0.5,1,619.478,243,1,1600,16,FulcrumOuter,619.478,encoder,MB/s
Binary8,0.5,1,616.409,243,2,1600,16,FulcrumOuter,616.409,encoder,MB/s
Binary8,0.5,1,620.158,243,3,1600,16,FulcrumOuter,620.158,encoder,MB/s
Binary8,0.5,1,582.035,244,4,1600,16,FulcrumOuter,582.035,encoder,MB/s
Binary8,0.5,2,599.782,236,0,1600,16,FulcrumOuter,599.782,encoder,MB/s
Binary8,0.5,2,599.365,236,1,1600,16,FulcrumOuter,599.365,encoder,MB/s
Binary8,0.5,2,601.726,237,2,1600,16,FulcrumOuter,601.726,encoder,MB/s
Binary8,0.5,2,603.942,237,3,1600,16,FulcrumOuter,603.942,encoder,MB/s
Binary8,0.5,2,604.664,237,4,1600,16,FulcrumOuter,604.664,encoder,MB/s
Binary8,0.5,3,580.842,230,0,1600,16,FulcrumOuter,580.842,encoder,MB/s
Binary8,0.5,3,582.451,230,1,1600,16,FulcrumOuter,582.451,encoder,MB/s
Binary8,0.5,3,582.163,230,2,1600,16,FulcrumOuter,582.163,encoder,MB/s
Binary8,0.5,3,585.638,230,3,1600,16,FulcrumOuter,585.638,encoder,MB/s
Binary8,0.5,3,581.244,230,4,1600,16,FulcrumOuter,581.244,encoder,MB/s
Binary8,0.5,4,500.761,221,0,1600,16,FulcrumOuter,500.761,encoder,MB/s
